"beach_name","measurement_timestamp","water_temperature","turbidity","transducer_depth","wave_height","wave_period","battery_life","measurement_timestamp_label","measurement_id"
"Ohio Street Beach","2023-09-05T14:00:00.000","-100000","-100000",,"0.09","2.6","13.3","09/05/2023 2:00 PM","OhioStreetBeach202309051400"
"Ohio Street Beach","2023-09-05T13:00:00.000","-100000","-100000",,"0.09","2.6","13","09/05/2023 1:00 PM","OhioStreetBeach202309051300"
"Ohio Street Beach","2023-09-05T12:00:00.000","-100000","-100000",,"0.07","2.3","13.1","09/05/2023 12:00 PM","OhioStreetBeach202309051200"
"Ohio Street Beach","2023-09-05T11:00:00.000","-100000","-100000",,"0.06","1.6","13.1","09/05/2023 11:00 AM","OhioStreetBeach202309051100"
"Ohio Street Beach","2023-09-05T10:00:00.000","-100000","-100000",,"0.06","2.6","14.2","09/05/2023 10:00 AM","OhioStreetBeach202309051000"
"Ohio Street Beach","2023-09-05T09:00:00.000","-100000","-100000",,"0.08","1.9","13.9","09/05/2023 9:00 AM","OhioStreetBeach202309050900"
"Ohio Street Beach","2023-09-05T08:00:00.000","-100000","-100000",,"0.07","2","14.1","09/05/2023 8:00 AM","OhioStreetBeach202309050800"
"Ohio Street Beach","2023-09-05T07:00:00.000","-100000","-100000",,"0.08","3.1","13.3","09/05/2023 7:00 AM","OhioStreetBeach202309050700"
"Ohio Street Beach","2023-09-05T06:00:00.000","-100000","-100000",,"0.05","2.6","12.9","09/05/2023 6:00 AM","OhioStreetBeach202309050600"
"Ohio Street Beach","2023-09-05T05:00:00.000","-100000","-100000",,"0.06","2.6","13.1","09/05/2023 5:00 AM","OhioStreetBeach202309050500"
"Ohio Street Beach","2023-09-05T03:00:00.000","-100000","-100000",,"0.06","2.7","12.9","09/05/2023 3:00 AM","OhioStreetBeach202309050300"
"Ohio Street Beach","2023-09-05T02:00:00.000","-100000","-100000",,"0.06","6.5","13.2","09/05/2023 2:00 AM","OhioStreetBeach202309050200"
"Ohio Street Beach","2023-09-05T01:00:00.000","-100000","-100000",,"0.05","2.4","13.2","09/05/2023 1:00 AM","OhioStreetBeach202309050100"
"Ohio Street Beach","2023-09-05T00:00:00.000","-100000","-100000",,"0.06","1.8","13","09/05/2023 12:00 AM","OhioStreetBeach202309052400"
"Ohio Street Beach","2023-09-04T23:00:00.000","-100000","-100000",,"0.06","1.9","12.7","09/04/2023 11:00 PM","OhioStreetBeach202309042300"
"Ohio Street Beach","2023-09-04T22:00:00.000","-100000","-100000",,"0.08","2.3","12.8","09/04/2023 10:00 PM","OhioStreetBeach202309042200"
"Ohio Street Beach","2023-09-04T21:00:00.000","-100000","-100000",,"0.08","2.4","13","09/04/2023 9:00 PM","OhioStreetBeach202309042100"
"Ohio Street Beach","2023-09-04T20:00:00.000","-100000","-100000",,"0.1","2.1","12.8","09/04/2023 8:00 PM","OhioStreetBeach202309042000"
"Ohio Street Beach","2023-09-04T19:00:00.000","-100000","-100000",,"0.11","2.4","13","09/04/2023 7:00 PM","OhioStreetBeach202309041900"
"Ohio Street Beach","2023-09-04T18:00:00.000","-100000","-100000",,"0.12","2.7","13.3","09/04/2023 6:00 PM","OhioStreetBeach202309041800"
"Ohio Street Beach","2023-09-04T17:00:00.000","-100000","-100000",,"0.12","2.4","13.4","09/04/2023 5:00 PM","OhioStreetBeach202309041700"
"Ohio Street Beach","2023-09-04T16:00:00.000","-100000","-100000",,"0.11","3.6","13.4","09/04/2023 4:00 PM","OhioStreetBeach202309041600"
"Ohio Street Beach","2023-09-04T15:00:00.000","-100000","-100000",,"0.12","3.1","13.4","09/04/2023 3:00 PM","OhioStreetBeach202309041500"
"Ohio Street Beach","2023-09-04T14:00:00.000","-100000","-100000",,"0.13","3.2","13.3","09/04/2023 2:00 PM","OhioStreetBeach202309041400"
"Ohio Street Beach","2023-09-04T13:00:00.000","-100000","-100000",,"0.12","3.1","13.3","09/04/2023 1:00 PM","OhioStreetBeach202309041300"
"Ohio Street Beach","2023-09-04T12:00:00.000","-100000","-100000",,"0.13","3","13","09/04/2023 12:00 PM","OhioStreetBeach202309041200"
"Ohio Street Beach","2023-09-04T11:00:00.000","-100000","-100000",,"0.1","2.8","13.1","09/04/2023 11:00 AM","OhioStreetBeach202309041100"
"Ohio Street Beach","2023-09-04T10:00:00.000","-100000","-100000",,"0.1","1.7","13.1","09/04/2023 10:00 AM","OhioStreetBeach202309041000"
"Ohio Street Beach","2023-09-04T09:00:00.000","-100000","-100000",,"0.07","1.9","14.3","09/04/2023 9:00 AM","OhioStreetBeach202309040900"
"Ohio Street Beach","2023-09-04T08:00:00.000","-100000","-100000",,"0.04","1.4","14.3","09/04/2023 8:00 AM","OhioStreetBeach202309040800"
"Ohio Street Beach","2023-09-04T07:00:00.000","-100000","-100000",,"0.03","1.5","13.7","09/04/2023 7:00 AM","OhioStreetBeach202309040700"
"Ohio Street Beach","2023-09-04T06:00:00.000","-100000","-100000",,"0.03","1.4","12.6","09/04/2023 6:00 AM","OhioStreetBeach202309040600"
"Ohio Street Beach","2023-09-04T05:00:00.000","-100000","-100000",,"0.03","1.5","12.6","09/04/2023 5:00 AM","OhioStreetBeach202309040500"
"Ohio Street Beach","2023-09-04T03:00:00.000","-100000","-100000",,"0.03","2.3","13","09/04/2023 3:00 AM","OhioStreetBeach202309040300"
"Ohio Street Beach","2023-09-04T02:00:00.000","-100000","-100000",,"0.06","2.2","13.2","09/04/2023 2:00 AM","OhioStreetBeach202309040200"
"Ohio Street Beach","2023-09-04T01:00:00.000","-100000","-100000",,"0.03","1.7","13.2","09/04/2023 1:00 AM","OhioStreetBeach202309040100"
"Ohio Street Beach","2023-09-04T00:00:00.000","-100000","-100000",,"0.06","1.7","13.1","09/04/2023 12:00 AM","OhioStreetBeach202309042400"
"Ohio Street Beach","2023-09-03T23:00:00.000","-100000","-100000",,"0.09","2","13","09/03/2023 11:00 PM","OhioStreetBeach202309032300"
"Ohio Street Beach","2023-09-03T22:00:00.000","-100000","-100000",,"0.09","2","13.1","09/03/2023 10:00 PM","OhioStreetBeach202309032200"
"Ohio Street Beach","2023-09-03T21:00:00.000","-100000","-100000",,"0.09","2.6","13","09/03/2023 9:00 PM","OhioStreetBeach202309032100"
"Ohio Street Beach","2023-09-03T20:00:00.000","-100000","-100000",,"0.11","3.8","12.9","09/03/2023 8:00 PM","OhioStreetBeach202309032000"
"Ohio Street Beach","2023-09-03T19:00:00.000","-100000","-100000",,"0.11","2.4","13.2","09/03/2023 7:00 PM","OhioStreetBeach202309031900"
"Ohio Street Beach","2023-09-03T18:00:00.000","-100000","-100000",,"0.11","2.8","13.4","09/03/2023 6:00 PM","OhioStreetBeach202309031800"
"Ohio Street Beach","2023-09-03T17:00:00.000","-100000","-100000",,"0.09","2.3","13.3","09/03/2023 5:00 PM","OhioStreetBeach202309031700"
"Ohio Street Beach","2023-09-03T16:00:00.000","-100000","-100000",,"0.09","3.5","13.3","09/03/2023 4:00 PM","OhioStreetBeach202309031600"
"Ohio Street Beach","2023-09-03T15:00:00.000","-100000","-100000",,"0.1","2.9","13.6","09/03/2023 3:00 PM","OhioStreetBeach202309031500"
"Ohio Street Beach","2023-09-03T14:00:00.000","-100000","-100000",,"0.11","2.5","13.3","09/03/2023 2:00 PM","OhioStreetBeach202309031400"
"Ohio Street Beach","2023-09-03T13:00:00.000","-100000","-100000",,"0.11","2.9","13","09/03/2023 1:00 PM","OhioStreetBeach202309031300"
"Ohio Street Beach","2023-09-03T12:00:00.000","-100000","-100000",,"0.1","3.1","13.1","09/03/2023 12:00 PM","OhioStreetBeach202309031200"
"Ohio Street Beach","2023-09-03T11:00:00.000","-100000","-100000",,"0.1","3.1","13.3","09/03/2023 11:00 AM","OhioStreetBeach202309031100"
"Ohio Street Beach","2023-09-03T10:00:00.000","-100000","-100000",,"0.06","2","13.9","09/03/2023 10:00 AM","OhioStreetBeach202309031000"
"Ohio Street Beach","2023-09-03T09:00:00.000","-100000","-100000",,"0.04","1.7","13.8","09/03/2023 9:00 AM","OhioStreetBeach202309030900"
"Ohio Street Beach","2023-09-03T08:00:00.000","-100000","-100000",,"0.06","2.1","14.6","09/03/2023 8:00 AM","OhioStreetBeach202309030800"
"Ohio Street Beach","2023-09-03T07:00:00.000","-100000","-100000",,"0.04","1.7","13","09/03/2023 7:00 AM","OhioStreetBeach202309030700"
"Ohio Street Beach","2023-09-03T06:00:00.000","-100000","-100000",,"0.03","1.5","12.8","09/03/2023 6:00 AM","OhioStreetBeach202309030600"
"Ohio Street Beach","2023-09-03T05:00:00.000","-100000","-100000",,"0.03","1.6","13.1","09/03/2023 5:00 AM","OhioStreetBeach202309030500"
"Ohio Street Beach","2023-09-03T03:00:00.000","-100000","-100000",,"0.04","1.6","13.1","09/03/2023 3:00 AM","OhioStreetBeach202309030300"
"Ohio Street Beach","2023-09-03T02:00:00.000","-100000","-100000",,"0.05","6.5","12.8","09/03/2023 2:00 AM","OhioStreetBeach202309030200"
"Ohio Street Beach","2023-09-03T01:00:00.000","-100000","-100000",,"0.06","1.6","12.7","09/03/2023 1:00 AM","OhioStreetBeach202309030100"
"Ohio Street Beach","2023-09-03T00:00:00.000","-100000","-100000",,"0.09","2.2","12.5","09/03/2023 12:00 AM","OhioStreetBeach202309032400"
"Ohio Street Beach","2023-09-02T23:00:00.000","-100000","-100000",,"0.12","1.8","12.5","09/02/2023 11:00 PM","OhioStreetBeach202309022300"
"Ohio Street Beach","2023-09-02T22:00:00.000","-100000","-100000",,"0.09","2.9","13.1","09/02/2023 10:00 PM","OhioStreetBeach202309022200"
"Ohio Street Beach","2023-09-02T21:00:00.000","-100000","-100000",,"0.1","2.1","13.3","09/02/2023 9:00 PM","OhioStreetBeach202309022100"
"Ohio Street Beach","2023-09-02T20:00:00.000","-100000","-100000",,"0.11","2.3","13.2","09/02/2023 8:00 PM","OhioStreetBeach202309022000"
"Ohio Street Beach","2023-09-02T19:00:00.000","-100000","-100000",,"0.11","2.4","12.9","09/02/2023 7:00 PM","OhioStreetBeach202309021900"
"Ohio Street Beach","2023-09-02T18:00:00.000","-100000","-100000",,"0.1","2.8","13","09/02/2023 6:00 PM","OhioStreetBeach202309021800"
"Ohio Street Beach","2023-09-02T17:00:00.000","-100000","-100000",,"0.09","3","13.2","09/02/2023 5:00 PM","OhioStreetBeach202309021700"
"Ohio Street Beach","2023-09-02T16:00:00.000","-100000","-100000",,"0.1","2.9","13","09/02/2023 4:00 PM","OhioStreetBeach202309021600"
"Ohio Street Beach","2023-09-02T15:00:00.000","-100000","-100000",,"0.11","3.2","13.1","09/02/2023 3:00 PM","OhioStreetBeach202309021500"
"Ohio Street Beach","2023-09-02T14:00:00.000","-100000","-100000",,"0.11","3.1","13.1","09/02/2023 2:00 PM","OhioStreetBeach202309021400"
"Ohio Street Beach","2023-09-02T13:00:00.000","-100000","-100000",,"0.12","3.3","13.2","09/02/2023 1:00 PM","OhioStreetBeach202309021300"
"Ohio Street Beach","2023-09-02T12:00:00.000","-100000","-100000",,"0.09","3.2","12.9","09/02/2023 12:00 PM","OhioStreetBeach202309021200"
"Ohio Street Beach","2023-09-02T11:00:00.000","-100000","-100000",,"0.1","2.1","13.1","09/02/2023 11:00 AM","OhioStreetBeach202309021100"
"Ohio Street Beach","2023-09-02T10:00:00.000","-100000","-100000",,"0.08","2.3","13.3","09/02/2023 10:00 AM","OhioStreetBeach202309021000"
"Ohio Street Beach","2023-09-02T09:00:00.000","-100000","-100000",,"0.06","1.8","13.8","09/02/2023 9:00 AM","OhioStreetBeach202309020900"
"Ohio Street Beach","2023-09-02T08:00:00.000","-100000","-100000",,"0.06","2.3","13.3","09/02/2023 8:00 AM","OhioStreetBeach202309020800"
"Ohio Street Beach","2023-09-02T07:00:00.000","-100000","-100000",,"0.05","2.6","14.3","09/02/2023 7:00 AM","OhioStreetBeach202309020700"
"Ohio Street Beach","2023-09-02T06:00:00.000","-100000","-100000",,"0.04","1.9","13.4","09/02/2023 6:00 AM","OhioStreetBeach202309020600"
"Ohio Street Beach","2023-09-02T05:00:00.000","-100000","-100000",,"0.04","2.2","12.9","09/02/2023 5:00 AM","OhioStreetBeach202309020500"
"Ohio Street Beach","2023-09-02T03:00:00.000","-100000","-100000",,"0.05","2","12.4","09/02/2023 3:00 AM","OhioStreetBeach202309020300"
"Ohio Street Beach","2023-09-02T02:00:00.000","-100000","-100000",,"0.05","2","12.4","09/02/2023 2:00 AM","OhioStreetBeach202309020200"
"Ohio Street Beach","2023-09-02T01:00:00.000","-100000","-100000",,"0.05","2.2","11.9","09/02/2023 1:00 AM","OhioStreetBeach202309020100"
"Ohio Street Beach","2023-09-02T00:00:00.000","-100000","-100000",,"0.07","2.2","12.1","09/02/2023 12:00 AM","OhioStreetBeach202309022400"
