"inspection_id","dba_name","aka_name","license_","facility_type","risk","address","city","state","zip","inspection_date","inspection_type","results","violations","latitude","longitude","location"
"2593830","DOREEN'S PIZZERIA","DOREEN'S PIZZERIA","60383","Restaurant","Risk 1 (High)","13201 S BALTIMORE AVE ","CHICAGO","IL","60633","2024-05-02T00:00:00.000","Canvass","Pass","47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED THE SHELVING UNIT ON THE LEFT SIDE OF THE GRILL AREA WITH A BUILD HEAVY BUILD UP OF GREASE. INSTRUCTED TO CLEAN AND MAINTAIN AS A MEANS OF PREVENTING POSSIBLE CONTAMINATION OF ANY FOODS HELD IN THE WARMER. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED A BUILD UP OF GREASE, DUST AND FOOD PARTICALS ON THE SIDES AND AT THE BASE OF THE COOKING EQUIPMENT.  INSTRUCTED TO CLEAN AND MAINTAIN ALL AS A MEANS OF PREVENTING POSSIBLE INSECT HARBORING.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED NON COOKING EQUIPMENT IN THE FOOD PREP AREA WITH A BUILD UP OF DUST AND FOOD SPLATTER AND OR SPILLAGE.  INSTRUCTED TO CLEAN AND MAINTAIN ALL AREAS.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE INSIDE OF THE REACH IN COOLERS IN THE FOOD PREP AREA WITH A BUILD UP OF FOOD DEBRIS AT THE BASE OF THE REACH IN COOLERS AND THE DOOR TRACKS.  INSTRUCTED TO CLEAN AND MAINTAIN ALL.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FLOORS UNDER AND AROUND THE COOKING AND NON COOKING EQUIPMENT IN THE REAR FOOD SERVICE AREA. WITH A BUILD UP OF DIRT, DUST AND FOOD DEBRIS.  INSTRUCTED TO CLEAN AND MAINTAIN ALL AREAS AS A MEANS OF PREVENTING POSSIBLE PEST AND OR INSECT HARBORING.   | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A BUILD UP OF CLUTTER IN THE TWO STORAGE CLOSETS IN THE BASEMENT AREA NEAR THE REAR.  INSTRUCTED TO REMOVE ITEMS OF CLUTTER, CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED A BUILD UP OF GREASE ON THE HOOD VENTILATION SYSTEM IN THE REAR OVER THE GRILL AREA AS WELL AS A DUST BUILD UP OVER THE PIZZA OVEN AREA.  INSTRUCTED TO CLEAN AND MAINTAIN BOTH AREAS. ","41.65541567106273","-87.54699806709193","(41.65541567106273, -87.54699806709193)"
"2593790","RUSH UNIVERSITY MEDICAL CENTER","SEARLE CONFERENCE CENTER","2205276","Hospital","Risk 1 (High)","1653 W CONGRESS PKWY ","CHICAGO","IL","60612","2024-05-02T00:00:00.000","Canvass","Pass","55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SUGAR ON AND UNDER THE FOOD STORAGE RACK IN DRY FOOD STORAGE ROOM. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN TO PREVENT ATTRACTING PEST. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FOOD DEBRIS AND SPILLS ON THE FLOOR OF BAKERY FREEZER.INSTRUCTED TO DETAIL CLEAN AND INCREASE CLEANING FREQUENCY AND MAINTAIN AT ALL TIMES.","41.87503334144109","-87.66875300130346","(41.87503334144109, -87.66875300130346)"
"2593833","THE NOOK DAYCARE UNITED LLC","THE NOOK CHILDCARE AND PRESCHOOL","2653246","Children's Services Facility","Risk 1 (High)","2000-2006 W WARREN BLVD ","CHICAGO","IL","60612","2024-05-02T00:00:00.000","Canvass","Fail","36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO WORKING METAL STEM PROBE THERMOMETER ON THE PREMISES.  MANAGEMENT INSTRUCTED TO PROVIDE.  PRIORITY FOUNDATION VIOLATION 7-38-005.  CITATION ISSUED.","41.88233985932603","-87.67678798796877","(41.88233985932603, -87.67678798796877)"
"2593792","BP GAS","BP GAS","1543932","Grocery Store","Risk 2 (Medium)","5901 S PULASKI RD ","CHICAGO","IL","60629","2024-05-02T00:00:00.000","License","Fail","1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO PERSON-IN-CHARGE WITH CITY OF CHICAGO CERTIFIED MANAGER CERTIFICATE ON-SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE AT LEAST ONE PERSON-IN-CHARGE WITH CERTIFIED MANAGER TRAINING AND ORIGINAL CITY OF CHICAGO CERTIFICATE ON-SITE AT ALL TIMES.  PRIORITY FOUNDATION VIOLATION. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO FOOD HANDLING EMPLOYEE WITH CITY OF CHICAGO CERTIFIED MANAGER CERTIFICATE ON-SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE AT LEAST ONE FOOD HANDLING EMPLOYEE WITH CERTIFIED MANAGER TRAINING AND MAINTAIN ORIGINAL CITY OF CHICAGO CERTIFICATE ON-SITE AT ALL TIMES.  PRIORITY FOUNDATION VIOLATION. 7-38-012. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO COPIES OF EMPLOYEE HEALTH POLICY SIGNED BY ALL EMPLOYEES ON-SITE. INSTRUCTED TO PROVIDE COPIES OF EMPLOYEE HEALTH POLICY SIGNED BY ALL EMPLOYEES AND MAINTAIN COPIES ON-SITE AT ALL TIMES.  PRIORITY FOUNDATION VIOLATION. 7-38-010. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO WRITTEN POLICY FOR CLEAN-UP OF VOMIT AND DIARRHEAL EVENTS AND MISSING REQUIRED CLEAN-UP MATERIALS ON-SITE. INSTRUCTED TO PROVIDE WRITTEN POLICY AND REQUIRED MATERIALS FOR CLEAN-UP OF VOMIT AND DIARRHEAL EVENTS AND MAINTAIN ON-SITE AT ALL TIMES.  PRIORITY FOUNDATION VIOLATION. 7-38-005. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDWASHING SINK IN FRONT FOOD PREP AREA AND NO HANDWASHING SINK IN REAR FOOD STORAGE AND WAREWASHING AREA. INSTRUCTED TO PROVIDE FUNCTIONING HANDWASHING SINK WITH HOT/COLD WATER UNDER CITY PRESSURE IN ALL FOOD PREPARATION, FOOD DISPENSING, AND WAREWASHING AREAS AND MAINTAIN AT ALL TIMES.  PRIORITY FOUNDATION VIOLATION. 7-38-030(C). | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: NO PROBE THERMOMETER ON-SITE FOR MEASURING FOOD TEMPERATURES. INSTRUCTED TO PROVIDE FUNCTIONING PROBE THERMOMETER FOR MEASURING FOOD TEMPERATURES AND MAINTAIN ON-SITE AND READILY ACCESSIBLE AT ALL TIMES.  PRIORITY FOUNDATION VIOLATION. 7-38-005. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED NO PHYSICAL BARRIER BETWEEN FRONT FOOD PREP/WAREWASHING AREA AND PUBLIC (3-COMPARTMENT SINK AND NON-SELFSERVICE PIZZA OVEN IN FRONT PUBLIC AREA). INSTRUCTED TO RELOCATE 3-COMPARTMENT SINK AND PIZZA OVEN TO REAR AREA INACCESSIBLE TO THE PUBLIC TO PREVENT PERSONS UNNECESSARY TO FOOD OPERATIONS FROM ACCESSING FOOD PREPARATION/WAREWASHING AREAS AND EQUIPMENT AND MAINTAIN.  PRIORITY FOUNDATION VIOLATION. 7-38-005. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL SANITIZER CONCENTRATION TEST STRIPS ON-SITE. INSTRUCTED TO PROVIDE CHEMICAL SANITIZER CONCENTRATION TEST STRIPS TO MEASURE SANITIZER CONCENTRATION CORRESPONDING TO SANITIZER USED FOR WAREWASHING AND MAINTAIN ON-SITE AT ALL TIMES.  PRIORITY FOUNDATION VIOLATION. 7-38-005. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED METAL CLAMP TOOL USED AS A LEVER TO CONTROL THE INSTALLED BIDET IN THE WASHROOM. INSTRUCTED TO REMOVE METAL CLAMP AND REPLACE WITH FIXTURE THAT IS SMOOTH AND EASILY-CLEANABLE AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED WASTE RECEPTACLE IN THE UNISEX WASHROOM TO BE UNCOVERED. INSTRUCTED TO PROVIDE COVER FOR ALL WASTE RECEPTACLES IN WOMEN'S AND UNISEX RESTROOMS FOR THE DISPOSAL OF SANITARY NAPKINS AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLING STAFF WITH FOOD HANDLER TRAINING OR CERTIFICATES ON-SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE FOOD HANDLER TRAINING FOR ALL FOOD HANDLING STAFF AND MAINTAIN CERTIFICATES ON-SITE AT ALL TIMES.","41.78589389563516","-87.72281335054123","(41.78589389563516, -87.72281335054123)"
"2593845","CAFFE STREETS","CAFFE STREETS","2641926","Restaurant","Risk 2 (Medium)","1750 W DIVISION ST ","CHICAGO","IL","60622","2024-05-02T00:00:00.000","Canvass","Out of Business",,"41.90338253745453","-87.67203153194586","(41.90338253745453, -87.67203153194586)"
"2593796","MAYFIELD CARE AND REHABILITATION CENTER LLC","MAYFIELD CARE AND REHABILITATION CENTER","2882223","Long Term Care","Risk 1 (High)","5905 W WASHINGTON BLVD ","CHICAGO","IL","60644","2024-05-02T00:00:00.000","Canvass","Pass","38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED DEAD INSECTS IN CORNERS OF THE DINING ROOM AND INSTRUCTED TO REMOVE, CLEAN, AND SANITIZE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED INTERNAL SURFACES OF HEAVY COOKING EQUIPMENT (GRILL, STOVE) WITH GREASE BUILD UP, INSTRUCTED TO CLEAN AND MAINTAIN EQUIPMENT TO PREVENT PEST HARBORAGE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED BROKEN WALL BASE IN DISHROOM UNDER TABLE AROUND PERIMETERS OF WALL AS WELL AS IN DINING AREA BEHIND VENDING MACHINE AND FOOD SERVICE CART. INSTRUCTED TO REPAIR OR REPLACE TO PREVENT PEST HARBORAGE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED BROKEN AND MISSING CEILING TILES IN THE DISHROOM BEHIND THE DRYING ROLLING CART AND UNDERNEATH THE DISHWASHING TABLE.INSTRUCTED TO PROVIDE SMOOTH AND EASILY CLEANABLE SURFACES.","41.88203515947526","-87.77209686710721","(41.88203515947526, -87.77209686710721)"
"2593824","CATALYST ELEMENTARY CIRCLE ROCK","CATALYST ELEMENTARY CIRCLE ROCK","1878466","School","Risk 1 (High)","5600 W WASHINGTON BLVD ","CHICAGO","IL","60644","2024-05-02T00:00:00.000","Canvass Re-Inspection","Pass","38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.15 OBSERVED BACK DOOR LEADING TO OUTSIDE RECEPTACLE AREA WITH AT LEAST 1/4 INCH GAP BETWEEN DOOR AND FLOOR. INSTRUCTED RODENT-PROOF SAID DOOR TO PREVENT PEST ENTRY. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.12 OBSERVED FLOORS THROUGHOUT THE FRONT AND REAR PREP CAFETERIA AND STORAGE SPACES NEED CLEANING. NOTED FLOOR DRAIN UNDERNEATH 3-COMPARTMENT SINK WITH EXCESSIVE ORGANIC BUILDUP. INSTRUCTED TO REMOVE ALL BUILT-UP DEBRIS, CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: O6-201.13	 BSERVED WALL BASE IN DISREPAIR IN CAFETERIA (EXIT DOOR TO HALLWAY). INSTRUCTED TO REPAIR.","41.882353135739436","-87.76501027508542","(41.882353135739436, -87.76501027508542)"
"2593788","ANYTIME NUTRITION","ANYTIME NUTRITION","2966063","Grocery Store","Risk 2 (Medium)","6323 W BELMONT AVE ","CHICAGO","IL","60634","2024-05-02T00:00:00.000","License","Fail","3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON PREMISES. INSTRUCTED THE PERSON IN CHARGE TO KEEP AN EMPLOYEE HEALTH POLICY THAT WILL ENSURE THAT THE PERSON IN CHARGE IS MADE AWARE BY THEIR EMPLOYEES INFORMATION ABOUT THEIR HEALTH AND ACTIVITIES AS THEY RELATE TO DISEASES THAT ARE TRANSMISSIBLE THROUGH FOOD, IN ACCORDANCE WITH THE LAW.PRIORITY FOUNDATION VIOLATION 7-38-010. NO CITATION ISSUED. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED TRASH RECEPTACLE IN THE ALL GENDER TOILET ROOM IN THE REAR. INSTRUCTED THE PERSON IN CHARGE TO PROVIDE A COVERED TRASH RECEPTACLE FOR TOILET ROOM AND MAINTAIN. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED NO COMMERCIAL DUMPSTER FOR THE REMOVAL OF COMMERCIAL REFUSE ON SITE. INSTRUCTED THE PERSON IN CHARGE TO PROVIDE AT LEAST ONE COMMERCIAL DUMPSTER FOR THE REMOVAL OF COMMERCIAL REFUSE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-020(b). NO CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MULTIPLE CEILING PANELS WITH HOLES ABOVE THE THREE WALK-IN COOLER IN THE REAR. INSTRUCTED THE PERSON IN CHARGE TO REPAIR AND MAINTAIN.","41.93823154736274","-87.78443477974331","(41.93823154736274, -87.78443477974331)"
"2593807","Tala House","Tala House","2966421","Restaurant","Risk 1 (High)","5022 N CLARK ST ","CHICAGO","IL","60640","2024-05-02T00:00:00.000","License","Pass w/ Conditions","3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: FOUND NO EMPLOYEE HEALTH POLICY/TRAINING ON SITE. INSTRUCTED TO PROVIDE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE.                                             PRIORITY FOUNDATION VIOLATION 7-38-010     | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN REQUIRED PROCEDURE/PLAN AND APPROPRIATE SUPPLIES OR KIT. (NECESSARY ITEMS AT A MINIMUM: GLOVES,  FACE MASKS,  DISPOSABLE MOPS AND APPROPRIATE SANITIZER/SPRAY  THAT KILLS NOROVIRUS)                                                        PRIORITY FOUNDATION VIOLATION 7-38-005   | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE HANDWASHING SIGNAGE AT HANDSINK AT ALL HANDSINK (BAR, PREP AREAS, SERVICE AREA, DISHWASHING AREA AND WASHROOMS) | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: INSTRUCTED TO PROVIDE THERMOMETER VISIBLE INSIDE ALL COOLERS INCLUDING BASEMENT WALK-IN COOLER. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTER DEVICE NOT LOCATED BEHIND ICE MACHINE AND AT MOPSINK FAUCET IN THE BASEMENT. INSTRUCTED TO INSTALL SO THAT IT CAN BE LOCATED TO BE SERVICED AND MAINTAINED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND WALL BEHIND DISHMACHINE IN POOR REPAIR WITH CRACKED TILES AND OPENING. INSTRUCTED TO REPAIR AND MAINTAIN | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO APPROVED ALLERGEN TRAINING CERTIFICATE.  INSTRUCTED ANY PERSON WITH CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE TO COMPLY WITH ALLERGEN TRAINING CERTIFICATION","41.97318600520735","-87.66819209848781","(41.97318600520735, -87.66819209848781)"
"2593857","HANA RESTAURANT","HANA RESTAURANT","2469898","Restaurant","Risk 1 (High)","1311 W TAYLOR ST ","CHICAGO","IL","60607","2024-05-02T00:00:00.000","Canvass","Pass","16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: MUST CLEAN MINERAL BUILD UP INTERIOR OF ICE MACHINE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED EGG ROLLS AND WON TONS STORED IN PLASTIC GROCERY BAGS IN THE WALK IN COOLER. MANAGEMENT INSTRUCTED TO USE PROPER FOOD GRADE STORAGE BAGS AND CONTAINERS ONLY. ","41.86926179479487","-87.65965077399696","(41.86926179479487, -87.65965077399696)"
"2593786","RUSH SPECIALTY HOSPITAL","RUSH SPECIALTY HOSPITAL","2956381","Hospital","Risk 1 (High)","516 S LOOMIS ST BLDG ","CHICAGO","IL","60607","2024-05-02T00:00:00.000","Short Form Complaint","Pass","38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.15  OBSERVED A 1/4' GAP IN THE CENTER OF THE REAR EXIT DOOR. MUST PROVIDES A TIGHT-FITTING SEAL AT ALL OUTER OPENINGS TO PREVENT PESTS ' ENTRY.","41.874729395660445","-87.66195156309655","(41.874729395660445, -87.66195156309655)"
"2593859","CHINA GARDEN","CHINA GARDEN","2437684","Restaurant","Risk 1 (High)","13328 S BALTIMORE AVE ","CHICAGO","IL","60633","2024-05-02T00:00:00.000","Canvass","Pass","37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED LARGE WHITE CONTAINERS WITH WORN COMMON NAME.  INSTRUCTED TO MAKE COMMON NAME CLEAR AND EASY TO READ.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED A BUILD UP OF DIRT, GREASE, FOOD DEBRIS AND FOOD SPLATTER OM THE LOWER SURFACES, SIDES AND LOWER SHELVING OF PREP TABLES AS WELL AS FOOD DEBRIS INSIDE OF THE REACH IN COOLERS BASE LEVEL AND OPENINGS.  INSTRUCTED TO CLEAN AND MAINTAIN ALL AREAS TO AVOID POSSIBLE PEST AND OR INSECT ISSUES.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A BUILD UP OF GREASE AND FOOD DEBRIS UNDER AND AROUND ALL OF THE COOKING AND NON COOKING EQUIPMENT ON THE FLOORS AND WALLS.  INSTRUCTED TO CLEAN AND MAINTAIN ALL AREAS.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A BUILD UP OF CLUTTER IN THE REAR OF THE FACILITY NEAR THE REAR EXIT DOOR.  INSTRUCTED TO REMOVE CLUTTER TO MAKE AREA EASY TO CLEAN AND MAINTAIN AS WELL AS PREVENT POSSIBLE PEST HARBORING.   | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED WHAT USE TO BE THE DOOR KNOB TO THE RESTROOM REMOVED AND COVERED WITH GREY DUCK TAPE. (NEW HANDLE INSTALLED ABOVE OLD AREA) INSTRUCTED TO REMOVE TAPE AND COVER TO MAKE AREA EASY TO CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED HEAVY ACCUMULATION OF GREASE BUILD UP ON THE HOOD VENTILATION SYSTEM AND FILTERS.  INSTRUCTED TO CLEAN AND MAINTAIN AS A MEANS OF PREVENTING POSSIBLE CONTAMINATION OF FOODS BEING PREPARED. ","41.652794756575005","-87.54729920823873","(41.652794756575005, -87.54729920823873)"
"2593800","STEVE'S LOUNGE","STEVE'S LOUNGE","833","Restaurant","Risk 1 (High)","13200 S BALTIMORE AVE ","CHICAGO","IL","60633","2024-05-02T00:00:00.000","Canvass","Pass","38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED OUTER OPENINGS AROUND TRAP DOOR IN BASEMENT. INSTRUCTED MANAGER TO SEAL ALL OUTER OPENINGS TO PREVENT PEST ENTRY. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED THE THREE DOOR REACH IN COOLER SHELVING RUSTING. OBSERVED RUST DEPOSITS INSIDE ICE MACHINE. INSTRUCTED TO REPLACE OR DEEP CLEAN TO REMOVE ANY BUILDING RUST AS A MEANS OF PREVENTING ANY POSSIBLE CONTAMINATION OF FOODS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CLUTTER OF CHRISTMAS TREE AND OTHER ITEMS IN THE WALK IN STORAGE AREA LOCATED AT THE BACK OF THE STAGE AREA IN THE BANQUET ROOM.  INSTRUCTED TO CLEAR OUT, CLEAN AND MAINTAIN TO HELP PREVENT POSSIBLE PEST AND OR INSTECT HARBORING. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED DAMAGED LIGHT SHIELD IN UTENISL STORAGE AREA. INSTRUCTED MANAGER TO RPELACE AND MAINTAIN.","41.655416650555715","-87.54729079495272","(41.655416650555715, -87.54729079495272)"
"2593838","AHSAM FARMS","AHSAM FARMS","2966507","Grocery Store","Risk 2 (Medium)","6226-6230 N CALIFORNIA AVE ","CHICAGO","IL","60659","2024-05-02T00:00:00.000","License Re-Inspection","Pass w/ Conditions","3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: 2-102.14(O) FOUND NO EMPLOYEE HEALTH POLICY/TRAINING ON SITE. INSTRUCTED TO PROVIDE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE.  PRIORITY FOUNDATION VIOLATION 7-38-010 | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11 FOUND NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN REQUIRED PROCEDURE/PLAN AND APPROPRIATE SUPPLIES OR KIT. (NECESSARY ITEMS AT A MINIMUM: GLOVES, FACE MASKS, DISPOSABLE MOPS AND APPROPRIATE SANITIZER/SPRAY THAT KILLS NOROVIRUS) PRIORITY FOUNDATION VIOLATION 7-38-005  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.14  INSTRUCTED TO PROVIDE HANDWASHING SIGNAGE AT HANDSINK IN PREP AND IN WASHROOMS | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: 4-204.112(B) INSTRUCTED TO PROVIDE THERMOMETER VISIBLE INSIDE ALL COOLERS. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 5-501.17  TOILET ROOM TRASH RECEPTACLE MUST BE COVERED. INSTRUCTED TO PROVIDE LID/COVER. ","41.994787517230314","-87.69969208543631","(41.994787517230314, -87.69969208543631)"
"2593878","POLONIA","POLONIA","50418","Restaurant","Risk 1 (High)","4604 S ARCHER AVE ","CHICAGO","IL","60632","2024-05-02T00:00:00.000","Canvass","Out of Business",,"41.80983241507112","-87.71141243854736","(41.80983241507112, -87.71141243854736)"
"2593880","PIECE","PIECE","1118829","Restaurant","Risk 1 (High)","1927 W NORTH AVE ","CHICAGO","IL","60622","2024-05-02T00:00:00.000","Canvass Re-Inspection","Pass",,"41.910397185945115","-87.6761810963592","(41.910397185945115, -87.6761810963592)"
"2593873","NAVEEN'S CUISINE","NAVEEN'S CUISINE","2744253","Restaurant","Risk 1 (High)","2523 W NORTH AVE ","CHICAGO","IL","60647","2024-05-02T00:00:00.000","Non-Inspection","No Entry",,"41.910173927055226","-87.69059864170374","(41.910173927055226, -87.69059864170374)"
"2593797","SOL CAFE","SOL CAFE","2202462","Restaurant","Risk 1 (High)","1615 W HOWARD ST ","CHICAGO","IL","60626","2024-05-02T00:00:00.000","Canvass","Out of Business",,"42.01926995801616","-87.6720332966243","(42.01926995801616, -87.6720332966243)"
"2593840","BROKEN BARREL","BROKEN BARREL","2602206","Restaurant","Risk 1 (High)","2548 N SOUTHPORT AVE ","CHICAGO","IL","60614","2024-05-02T00:00:00.000","Canvass Re-Inspection","Pass","16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: 4-602.11/NOTED INTERIOR OF ICE MACHINE IN NEED OF CLEANING. INSTRUCTED TO REMOVE ICE, CLEAN AND MAINTAIN AT ALL TIMES. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.15/ OBSERVED A 1/4' GAP AT THE BOTTOM OF EXIT DOOR NEAR ICE MACHINE. MUST PROVIDE A TIGHT-FITTING SEAL AT ALL OUTER OPENINGS TO PREVENT THE ENTRY OF PESTS. | 40. PERSONAL CLEANLINESS - Comments: 2-402.11/NOTED EMPLOYEES WITHOUT HAIR RESTRAINTS. INSTRUCTED TO PROVIDE AND USE WHILE HANDLING FOOD. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-501.13/NOTED MICROWAVE IN KITCHEN NOT CLEAN. INSTRUCTED TO CLEAN, SANITIZE AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-602.13/ NOTED GREASE BUILD UP AND DEBRIS UNDER 3 FRYERS IN KITCHEN. INSTRUCTED TO CLEAN SANITIZE AND MAINTAIN | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11/NOTED DUST AND DEBRIS INSIDE OF UNUSED EQUIPMENT AT BACK BAR. INSTRUCTED TO CLEAN AND MAINTAIN OR DISGARD UNUSED EQUIPMENT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.114/ NOTED CLUTTER AND UNNECESSARY ITEMS ON FLOORS IN STORAGE UNITS THROUGHOUT FACILITY. INSTRUCTED TO REMOVE ALL UNNECESSARY ITEMS, CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-202.11/NOTED NO LIGHT SHIELDING IN KITCHEN PREP AREA. INSTRUCTED TO PROVIDE AND MAINTAIN.","41.928485477764006","-87.66357735760441","(41.928485477764006, -87.66357735760441)"
