"id","violation_last_modified_date","violation_date","violation_code","violation_status","violation_status_date","violation_description","violation_location","violation_inspector_comments","violation_ordinance","inspector_id","inspection_number","inspection_status","inspection_waived","inspection_category","department_bureau","address","street_number","street_direction","street_name","street_type","property_group","ssa","latitude","longitude","location"
"7159254","2024-05-06T15:21:39.000","2024-05-06T00:00:00.000","CN104015","OPEN",,"REPLCE WINDOW PANES, PLEXGLAS","EXTERIOR:N   :","FRONT OF BUILDING / STORE FRONT WINDOWS - BOARDED UP.","Replace broken, missing or defective window panes. (13-196-550 A)","447020","14329585","FAILED","N","COMPLAINT","CONSERVATION","6306 S ARTESIAN AVE","6306","S","ARTESIAN","AVE","383270","3","41.778977865","-87.685001464","
,  
(41.778977864556175, -87.68500146448059)"
"7159149","2024-05-06T14:11:39.000","2024-05-06T00:00:00.000","EV1111","OPEN",,"MAINTAIN OR REPAIR HYDRO ELEVA",,"REPAIR THE EMERGENCY BELL NIN THE FREIGHT CAR ELEVATOR","Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","371001","13329920","FAILED","N","PERIODIC","ELEVATOR","1852 W 19TH ST","1852","W","19TH","ST","270124",,"41.855983531","-87.673148512","
,  
(41.85598353104698, -87.67314851164002)"
"7159289","2024-05-06T16:15:55.000","2024-05-06T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","EXTERIOR:S   :","EXTERIOR WALL - SPALLING BRICKS WITH WASHED OUT MORTAR.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","447020","14329593","FAILED","N","COMPLAINT","CONSERVATION","5742 S HONORE ST","5742","S","HONORE","ST","349069",,"41.789035854","-87.67066905","
,  
(41.78903585367184, -87.67066904953049)"
"7160066","2024-05-06T12:23:47.000","2024-05-06T00:00:00.000","CN075014","OPEN",,"GRADE AND DRAIN LOT","EXTERIOR:W   :","WEST/STAGNANT WATER IN REAR YARD AND NEAR REAR GATE","Failed to grade and drain surface lot to prevent accumulation of stagnant water.  (13-196-600, 13-196-641)","BL01000","14103101","FAILED","N","PERIODIC","CONSERVATION","915 E 82ND ST","915","E","82ND","ST","21010",,"41.745720683","-87.601953241","
,  
(41.74572068252496, -87.60195324099509)"
"7160034","2024-05-06T10:25:21.000","2024-05-06T00:00:00.000","CN104015","OPEN",,"REPLCE WINDOW PANES, PLEXGLAS","EXTERIOR:E   :","EAST/BASEMENT - WINDOW - CRACKED PANE","Replace broken, missing or defective window panes. (13-196-550 A)","BL01000","14153854","FAILED","N","PERIODIC","CONSERVATION","7700 S JEFFERY BLVD","7700","S","JEFFERY","BLVD","20581",,"41.755149158","-87.576210466","
,  
(41.75514915849809, -87.57621046618749)"
"7160068","2024-05-06T12:23:47.000","2024-05-06T00:00:00.000","CN131026","OPEN",,"REPAIR SCREENS","EXTERIOR:W   :","WEST/1ST FLOOR - WINDOW SCREEN - BENT","Repair or replace defective screen. (13-196-560 B)","BL01000","14103101","FAILED","N","PERIODIC","CONSERVATION","915 E 82ND ST","915","E","82ND","ST","21010",,"41.745720683","-87.601953241","
,  
(41.74572068252496, -87.60195324099509)"
"7158968","2024-05-06T07:42:51.000","2024-05-06T00:00:00.000","CN065014","OPEN",,"REPAIR LINTELS","EXTERIOR:SW  :","CORNER LINTELS/BEAMS ARE COVERED WITH ALUMINUM PANELS. EXAMINATION REQUIRED , CONDITIONS UNKNOWN . THERE ARE LINTEL VOLUMETRIC EXPANSION MASONRY FRACTURES WITH BULGING BRICKS/STONES  AT LOAD AND BEARING SECTIONS. PERMIT REQUIRED FOR ANY LINTEL REPLACEMENTS. (SEC 14X-3-303.1.1)","Failed to maintain lintel in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)","BL00904","14329202","FAILED","N","COMPLAINT","CONSERVATION","1526 W DEVON AVE","1526","W","DEVON","AVE","229117",,"41.998204705","-87.669112898","
,  
(41.99820470490423, -87.66911289787592)"
"7159200","2024-05-06T11:31:55.000","2024-05-06T00:00:00.000","CN015062","OPEN",,"OBSTRUCTIONS IN EXIT WAY","OTHER   :    :OTHER","7501 / FRONT DOOR - BLOCKED BY CHAIR AND STOOL TO KEEP DOOR CLOSED.","Failed to remove obstruction from exitway that hampers travel and evacuation.  (13-160-070, 13-196-080)","371335","14329561","FAILED","N","COMPLAINT","CONSERVATION","7511 S CHAPPEL AVE","7511","S","CHAPPEL","AVE","25997",,"41.758517893","-87.574763907","
,  
(41.75851789314377, -87.57476390668945)"
"7158906","2024-05-06T07:42:44.000","2024-05-06T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","EXTERIOR:S   :","SOUTH ELEVATION - FRACTURES , LOOSE AND ERODED MORTAR/BRICKS/LIMESTONES. ; THE LINTEL BEAM LIMESTONES SUPPORTING THE UPPER MASONRY HAVE COLLAPSED ONTO THE PUBLIC WALK, DANGEROUS AND HAZARDOUS.PLANS AND PERMITS ARE REQUIRED FOR LINTEL/BEAM & MASONRY REPAIRS/REBUILD . ALL WORK IS SUBJECT  TO FIELD INSPECTION AND APPROVAL. (SEC 14A-4-404.1)","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","BL00904","14329169","FAILED","N","COMPLAINT","CONSERVATION","1524 W DEVON AVE","1524","W","DEVON","AVE","229117",,"41.99820593","-87.669029238","
,  
(41.99820593018264, -87.66902923841731)"
"7159214","2024-05-06T13:47:22.000","2024-05-06T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","OTHER   :    :OTHER","SOUTHEAST ELEVATION / MASONRY COLUMN - FRACTURES.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","371335","12268805","FAILED","N","PERIODIC","CONSERVATION","7850 S CONSTANCE AVE","7850","S","CONSTANCE","AVE","20561","50","41.751875428","-87.579801211","
,  
(41.75187542795293, -87.57980121076778)"
"7159746","2024-05-06T11:47:48.000","2024-05-06T00:00:00.000","CN104035","OPEN",,"MAINTAIN WINDOW","OTHER   :    :OTHER","APT. 1306 - WATER SEEPING IN WHEN IT RAINS.","Failed to maintain windows in sound condition and good repair.  (13-196-550(b) and (f))","BL00831","13829395","FAILED","N","PERIODIC","CONSERVATION","4554 S DREXEL BLVD","4554","S","DREXEL","BLVD","21919","47","41.81158453","-87.6045627","
,  
(41.81158453022803, -87.60456269953292)"
"7159922","2024-05-06T09:30:41.000","2024-05-06T00:00:00.000","CN138106","OPEN",,"STOP/REMOVE NUISANCE","OTHER   :    :OTHER","WEST ELEVAION UNDER REAR 2 STORY PORCH -  STORING GARBAGE AND CONSTRUCTION MATERIALS.","Remove and stop nuisance. (7-28-060)","371335","14329959","FAILED","N","COMPLAINT","CONSERVATION","7351 S GREEN ST","7351","S","GREEN","ST","409805",,"41.760042943","-87.645346532","
,  
(41.76004294333201, -87.64534653205148)"
"7159744","2024-05-06T11:47:48.000","2024-05-06T00:00:00.000","CN131016","OPEN",,"SCREEN OUTER DOORS, WINDOWS","OTHER   :    :OTHER","ALL ELEVATIONS AND LEVELS - MISSING OR RIPPED WINDOW SCREENS.","Screen outer doors, windows, and other outer openings adequately from April 15th to Nov 15th. (13-196-560 B)","BL00831","13829395","FAILED","N","PERIODIC","CONSERVATION","4554 S DREXEL BLVD","4554","S","DREXEL","BLVD","21919","47","41.81158453","-87.6045627","
,  
(41.81158453022803, -87.60456269953292)"
"7159724","2024-05-06T09:05:20.000","2024-05-06T00:00:00.000","EL0018","OPEN",,"DEFECTIVE OUTLETS","OTHER   :    :OTHER","KITCHEN OTLET HANGING LOOSE AND NO COVER.","Replace broken, inoperable, or painted over receptacle or switch. (18-27-200.1, 18-27-200.10(b))","BL00831","14329894","FAILED","N","COMPLAINT","CONSERVATION","6832 S SANGAMON ST","6832","S","SANGAMON","ST","397325",,"41.769605383","-87.648304415","
,  
(41.76960538317748, -87.64830441529664)"
"7159288","2024-05-06T16:15:55.000","2024-05-06T00:00:00.000","CN068014","OPEN",,"REPAIR ROOF STRUCTURE","EXTERIOR:W   :","ROOF STRUCTURE AWNING / COLUMN - BOWING AND OR OUT OF PLUMB, WITH FRACTURED MORTAR AND LOOSE AND OR MISSING BRICKS.","Failed to maintain roof structure in sound condition and good repair and free from defects which may admit rain.  (13-196-530, 13-196-530(e), 13-196-641)","447020","14329593","FAILED","N","COMPLAINT","CONSERVATION","5742 S HONORE ST","5742","S","HONORE","ST","349069",,"41.789035854","-87.67066905","
,  
(41.78903585367184, -87.67066904953049)"
"7159222","2024-05-06T14:36:20.000","2024-05-06T00:00:00.000","CN065034","OPEN",,"REPAIR WINDOW SILLS","OTHER   :    :OTHER","EAST ELEVATION / SILLS - WASHED OUT MORTAR.","Failed to maintain window sill in good repair and free from cracks and defects.  (13-196-530(e), 13-196-550, 13-196-641)","371335","14329564","FAILED","N","COMPLAINT","CONSERVATION","8634 S EUCLID AVE","8634","S","EUCLID","AVE","449569","50","41.737805961","-87.577095353","
,  
(41.73780596133867, -87.57709535349464)"
"7159295","2024-05-06T16:15:55.000","2024-05-06T00:00:00.000","CN064014","OPEN",,"REPAIR CORNICE","EXTERIOR:E   :UNDER PARAPET WALL","FRONT OF PROPERTY / STONE CORNICE - OPEN MORTAR JOINTS.","Failed to maintain cornice in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)","447020","14329593","FAILED","N","COMPLAINT","CONSERVATION","5742 S HONORE ST","5742","S","HONORE","ST","349069",,"41.789035854","-87.67066905","
,  
(41.78903585367184, -87.67066904953049)"
"7159781","2024-05-06T14:15:17.000","2024-05-06T00:00:00.000","CN133016","OPEN",,"CARPETING","OTHER   :    :OTHER","2ND FLOOR CORRIDOR - STAINED CARPET.11TH FLOOR CORRIDOR - TORN CARPET.","Repair or replace defective and dangerous carpeting. (13-196-630, 13-196-540)","BL00831","14329898","FAILED","N","COMPLAINT","CONSERVATION","4624 S ELLIS AVE","4624","S","ELLIS","AVE","18127","47","41.81063739","-87.601868848","
,  
(41.81063738991923, -87.60186884782422)"
"7159255","2024-05-06T15:21:39.000","2024-05-06T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","INTERIOR:001 :UNIT 2G","ARRANGE FOR INSPECTION / UNABLE TO VERIFY INTERIOR CONDITIONS, DETECTORS AND OR OCCUPANCY. UNABLE TO VERIFY CONDITIONS TO STORE FRONT GROUND LEVEL.","Arrange for inspection of premises. (13-12-100)","447020","14329585","FAILED","N","COMPLAINT","CONSERVATION","6306 S ARTESIAN AVE","6306","S","ARTESIAN","AVE","383270","3","41.778977865","-87.685001464","
,  
(41.778977864556175, -87.68500146448059)"
"7159420","2024-05-06T09:56:06.000","2024-05-06T00:00:00.000","CN074014","OPEN",,"SERVICE WALK, PASSAGE, AREAWAY","EXTERIOR:W   :","WEST/SERVICEWALK - CRACKED, BROKEN CONCRETE; TRIP HAZARD","Failed to maintain exterior service walks, passage and areaways in clean, sanitary and safe condition.  (13-196-630, 13-196-641)","BL01000","13238793","FAILED","N","PERIODIC","CONSERVATION","7951 S MUSKEGON AVE","7951","S","MUSKEGON","AVE","665451","49","41.750379804","-87.555146786","
,  
(41.75037980432323, -87.55514678611786)"
"7160036","2024-05-06T10:25:21.000","2024-05-06T00:00:00.000","CN073024","OPEN",,"REPAIR EXTERIOR DOOR FRAME","EXTERIOR:N   :","NORTH, WEST, SOUTH ELEVATIONS/ENTRY DOORS - GAPS AROUND FRAMES AND  NEAR BOTTOM OF DOORS","Failed to maintain exterior door frames to exclude rain and wind from entering building and otherwise in sound condition and repair.  (13-196-550, 13-196-550(f), 13-196-641)","BL01000","14153854","FAILED","N","PERIODIC","CONSERVATION","7700 S JEFFERY BLVD","7700","S","JEFFERY","BLVD","20581",,"41.755149158","-87.576210466","
,  
(41.75514915849809, -87.57621046618749)"
"7159725","2024-05-06T09:05:20.000","2024-05-06T00:00:00.000","CN103015","OPEN",,"REPAIR FLOOR","OTHER   :    :OTHER","2ND FLOOR, KITCHEN AND LIVINGROOM - LOOSE AND DETERIORATED LAMINATED TILES.; BATHROOM MISSING SUBFLOOR UNDER SINK.","Failed to maintain floor free from holes and wide cracks and free from loose, warped, protruding or rotting floor boards.  (13-196-540(a) and (b))","BL00831","14329894","FAILED","N","COMPLAINT","CONSERVATION","6832 S SANGAMON ST","6832","S","SANGAMON","ST","397325",,"41.769605383","-87.648304415","
,  
(41.76960538317748, -87.64830441529664)"
"7160069","2024-05-06T12:23:47.000","2024-05-06T00:00:00.000","CN065014","OPEN",,"REPAIR LINTELS","EXTERIOR:N   :","NORTH/LINTELS - RUSTING AT ALL LEVELS (#915-17).  PERMIT REQUIRED TO REPLACE LINTELS.","Failed to maintain lintel in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)","BL01000","14103101","FAILED","N","PERIODIC","CONSERVATION","915 E 82ND ST","915","E","82ND","ST","21010",,"41.745720683","-87.601953241","
,  
(41.74572068252496, -87.60195324099509)"
"7160067","2024-05-06T12:23:47.000","2024-05-06T00:00:00.000","CN067014","OPEN",,"REPAIR ROOF","EXTERIOR:W   :","WEST/REAR PORCH (AS SEEN FROM ALLEY) - SCUTTLE PANEL MISSING AT 3RD FLOOR (#8204)","Failed to maintain roof in sound condition and repair, watertight and free from defects.  (13-196-530, 13-196-530(c) and 13-196-641)","BL01000","14103101","FAILED","N","PERIODIC","CONSERVATION","915 E 82ND ST","915","E","82ND","ST","21010",,"41.745720683","-87.601953241","
,  
(41.74572068252496, -87.60195324099509)"
"7159729","2024-05-06T09:05:20.000","2024-05-06T00:00:00.000","CN074014","OPEN",,"SERVICE WALK, PASSAGE, AREAWAY","OTHER   :    :OTHER","REAR YARD - CONCRETE WALKWAY - SHIFTING  AND BROKEN SECTIONS.","Failed to maintain exterior service walks, passage and areaways in clean, sanitary and safe condition.  (13-196-630, 13-196-641)","BL00831","14329894","FAILED","N","COMPLAINT","CONSERVATION","6832 S SANGAMON ST","6832","S","SANGAMON","ST","397325",,"41.769605383","-87.648304415","
,  
(41.76960538317748, -87.64830441529664)"
"7159278","2024-05-06T15:41:24.000","2024-05-06T00:00:00.000","CN063014","OPEN",,"CHIMNEY","EXTERIOR:S   :","CHIMNEY - WASHED OUT MORTAR.","Failed to maintain chimney in safe and sound working condition.  (13-196-590, 13-196-530(b) and (c), 13-196-641)","447020","14329589","FAILED","N","COMPLAINT","CONSERVATION","6637 S FAIRFIELD AVE","6637","S","FAIRFIELD","AVE","383466",,"41.772548586","-87.691854135","
,  
(41.77254858588281, -87.69185413502957)"
"7159703","2024-05-06T07:55:46.000","2024-05-06T00:00:00.000","CN070024","OPEN",,"REPAIR PORCH SYSTEM","OTHER   :    :OTHER","FRONT PORCH STAIRS - ERODED CONCRETE.","Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)","BL00831","14329891","FAILED","N","COMPLAINT","CONSERVATION","7115 S MOZART ST","7115","S","MOZART","ST","414426","14","41.764032738","-87.694091363","
,  
(41.76403273849874, -87.69409136313551)"
"7159747","2024-05-06T11:47:48.000","2024-05-06T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","OTHER   :    :OTHER","WEST ELEVATION FLOOR DECK BETWEEN 2ND AND 3RD FLOOR - ERODED CONCRETE.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","BL00831","13829395","FAILED","N","PERIODIC","CONSERVATION","4554 S DREXEL BLVD","4554","S","DREXEL","BLVD","21919","47","41.81158453","-87.6045627","
,  
(41.81158453022803, -87.60456269953292)"
"7158908","2024-05-06T07:42:44.000","2024-05-06T00:00:00.000","CN065014","OPEN",,"REPAIR LINTELS","EXTERIOR:S   :","SOUTH ELEVATION - RUSTED WITH MISSING LOAD BEARING BOTTOM PLATE OF LINTEL BEAM. PERMIT REQUIRED FOR REPAIRS/REPLACEMENT.","Failed to maintain lintel in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)","BL00904","14329169","FAILED","N","COMPLAINT","CONSERVATION","1524 W DEVON AVE","1524","W","DEVON","AVE","229117",,"41.99820593","-87.669029238","
,  
(41.99820593018264, -87.66902923841731)"
"7160099","2024-05-06T14:00:55.000","2024-05-06T00:00:00.000","CN138106","OPEN",,"STOP/REMOVE NUISANCE","EXTERIOR:E   :","EXCESSIVE AMOUNT OF STORAGE IN REAR YARD; FIRE HAZARD","Remove and stop nuisance. (7-28-060)","BL01000","14330036","FAILED","N","COMPLAINT","CONSERVATION","11055 S EWING AVE","11055","S","EWING","AVE","511951",,"41.693864922","-87.53513649","
,  
(41.69386492208237, -87.53513649046167)"
"7159211","2024-05-06T13:47:22.000","2024-05-06T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","OTHER   :    :OTHER","INTERIOR OF BUILDING - RESPONSE, UNVERIFIED DETECTORS AND CONDITIONS. REAR GATE IS LOCKED, UNABLE TO VERIFY CONDITION OF REAR PORCH. UNABLE TO VERIFY COMPLAINT AT 301 FOR MOLD.","Arrange for inspection of premises. (13-12-100)","371335","12268805","FAILED","N","PERIODIC","CONSERVATION","7850 S CONSTANCE AVE","7850","S","CONSTANCE","AVE","20561","50","41.751875428","-87.579801211","
,  
(41.75187542795293, -87.57980121076778)"
"7159117","2024-05-06T13:42:37.000","2024-05-06T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"PROVIDE FIRE SERVICE TESTIONG AND KEEP LOG CURRENT","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","371001","13744296","FAILED","N","PERIODIC","ELEVATOR","2322 S CANAL ST","2322","S","CANAL","ST","16816",,"41.850145225","-87.638610736","
,  
(41.85014522538475, -87.63861073560692)"
"7159780","2024-05-06T14:15:17.000","2024-05-06T00:00:00.000","CN131016","OPEN",,"SCREEN OUTER DOORS, WINDOWS","OTHER   :    :OTHER","ALL ELEVATIONS AND LEVELS - MISSING AND RIPPED WINDOW SCREENS.","Screen outer doors, windows, and other outer openings adequately from April 15th to Nov 15th. (13-196-560 B)","BL00831","14329898","FAILED","N","COMPLAINT","CONSERVATION","4624 S ELLIS AVE","4624","S","ELLIS","AVE","18127","47","41.81063739","-87.601868848","
,  
(41.81063738991923, -87.60186884782422)"
"7160098","2024-05-06T14:00:55.000","2024-05-06T00:00:00.000","CN131016","OPEN",,"SCREEN OUTER DOORS, WINDOWS","EXTERIOR:W   :","FRONT ENTRANCE - SCREEN/STORM DOOR MISSING","Screen outer doors, windows, and other outer openings adequately from April 15th to Nov 15th. (13-196-560 B)","BL01000","14330036","FAILED","N","COMPLAINT","CONSERVATION","11055 S EWING AVE","11055","S","EWING","AVE","511951",,"41.693864922","-87.53513649","
,  
(41.69386492208237, -87.53513649046167)"
"7159277","2024-05-06T15:41:24.000","2024-05-06T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","INTERIOR:001 :","ARRANGE FOR INSPECTION / UNABLE TO VERIFY INTERIOR CONDITIONS, DETECTORS AND OR OCCUPANCY. UNABLE TO VERIFY PEST INFESTATION CONDITIONS AS STATED BY TENANT.","Arrange for inspection of premises. (13-12-100)","447020","14329589","FAILED","N","COMPLAINT","CONSERVATION","6637 S FAIRFIELD AVE","6637","S","FAIRFIELD","AVE","383466",,"41.772548586","-87.691854135","
,  
(41.77254858588281, -87.69185413502957)"
"7159745","2024-05-06T11:47:48.000","2024-05-06T00:00:00.000","CN135016","OPEN",,"MICE/RODENTS","OTHER   :    :OTHER","BUILDING - INFESTED WITH MICE, INCLUDING APT. 1306 AND 807.","Exterminate rodents in building and seal openings through which they gain access. (13-196-530 D, 13-196-630 C, 7-28-660)","BL00831","13829395","FAILED","N","PERIODIC","CONSERVATION","4554 S DREXEL BLVD","4554","S","DREXEL","BLVD","21919","47","41.81158453","-87.6045627","
,  
(41.81158453022803, -87.60456269953292)"
"7159266","2024-05-06T15:28:10.000","2024-05-06T00:00:00.000","CN015062","OPEN",,"OBSTRUCTIONS IN EXIT WAY","INTERIOR:002 :","REAR ENCLOSED PORCH / 2ND FLOOR EXIT - EGREES BLOCKED, EXCESSIVE MATERIALS. STAIRWELL - PERSONAL MATERIALS BLOCKING EXIT.","Failed to remove obstruction from exitway that hampers travel and evacuation.  (13-160-070, 13-196-080)","447020","14329587","FAILED","N","COMPLAINT","CONSERVATION","2605 W 68TH ST","2605","W","68TH","ST","400855","14","41.769965247","-87.688525245","
,  
(41.76996524725558, -87.68852524533544)"
"7158870","2024-05-06T07:05:03.000","2024-05-06T00:00:00.000","RF301041","OPEN",,"ARRANGE FOR INSPECTION","CONTACT INSPECTOR #655 AT (312)743-3562","INSPECTION","Arrange for inspection of refrigeration/air conditioning equipment. (13-192-760, 13-12-100)","BL00912","14326354","FAILED","N","PERMIT","REFRIGERATION","1703 E 75TH ST","1703","E","75TH","ST","680342",,"41.758684486","-87.583343261","
,  
(41.75868448567792, -87.5833432614983)"
