"station_name","measurement_timestamp","air_temperature","wet_bulb_temperature","humidity","rain_intensity","interval_rain","total_rain","precipitation_type","wind_direction","wind_speed","maximum_wind_speed","barometric_pressure","solar_radiation","heading","battery_life","measurement_timestamp_label","measurement_id"
"Oak Street Weather Station","2024-04-24T14:00:00.000","4.5","2.6","72","0","0","16.3","0","21","5.3","6.6","1005.7","454","358","12","04/24/2024 2:00 PM","OakStreetWeatherStation202404241400"
"Foster Weather Station","2024-04-24T13:00:00.000","3.39",,"66",,"0",,,"0","3.3","0","1003.7","368",,"15.1","04/24/2024 1:00 PM","FosterWeatherStation202404241300"
"Oak Street Weather Station","2024-04-24T13:00:00.000","4.1","2.2","72","0","0","16.3","0","18","5.4","7.1","1005.6","294","358","12","04/24/2024 1:00 PM","OakStreetWeatherStation202404241300"
"Foster Weather Station","2024-04-24T12:00:00.000","3.39",,"67",,"0",,,"0","3.3","0","1003.4","383",,"15.1","04/24/2024 12:00 PM","FosterWeatherStation202404241200"
"Oak Street Weather Station","2024-04-24T12:00:00.000","4","2.2","74","0","0","16.3","0","21","7.2","9.1","1005.3","236","358","11.8","04/24/2024 12:00 PM","OakStreetWeatherStation202404241200"
"Foster Weather Station","2024-04-24T11:00:00.000","3.06",,"68",,"0",,,"0","3.3","0","1003","222",,"15.1","04/24/2024 11:00 AM","FosterWeatherStation202404241100"
"Oak Street Weather Station","2024-04-24T11:00:00.000","3.9","2.1","73","0","0","16.3","0","11","5.8","8.5","1004.7","162","358","11.8","04/24/2024 11:00 AM","OakStreetWeatherStation202404241100"
"Foster Weather Station","2024-04-24T10:00:00.000","3.39",,"69",,"0",,,"0","3.3","0","1001.7","138",,"14.9","04/24/2024 10:00 AM","FosterWeatherStation202404241000"
"Oak Street Weather Station","2024-04-24T10:00:00.000","4","2.1","72","0","0","16.3","0","20","7.8","10.9","1003.9","153","358","12","04/24/2024 10:00 AM","OakStreetWeatherStation202404241000"
"Foster Weather Station","2024-04-24T09:00:00.000","3.67",,"68",,"0",,,"0","3.3","0","1000.7","134",,"15.2","04/24/2024 9:00 AM","FosterWeatherStation202404240900"
"Oak Street Weather Station","2024-04-24T09:00:00.000","4.7","2.9","75","0","0","16.3","0","21","7.3","10.5","1002.8","89","357","12","04/24/2024 9:00 AM","OakStreetWeatherStation202404240900"
"Foster Weather Station","2024-04-24T08:00:00.000","3.56",,"68",,"0",,,"0","3.3","0","1000","77",,"15.2","04/24/2024 8:00 AM","FosterWeatherStation202404240800"
"Oak Street Weather Station","2024-04-24T08:00:00.000","4.4","2.6","74","0","0","16.3","0","18","7.5","8.6","1002.1","49","358","12","04/24/2024 8:00 AM","OakStreetWeatherStation202404240800"
"Foster Weather Station","2024-04-24T07:00:00.000","3.56",,"71",,"0",,,"0","3.3","0","999.3","28",,"14.9","04/24/2024 7:00 AM","FosterWeatherStation202404240700"
"Oak Street Weather Station","2024-04-24T07:00:00.000","4.4","2.6","74","0","0","16.3","0","26","7.8","9.5","1001.5","29","357","12","04/24/2024 7:00 AM","OakStreetWeatherStation202404240700"
"Foster Weather Station","2024-04-24T06:00:00.000","4",,"72",,"0",,,"0","3.3","0","998.3","6",,"15.2","04/24/2024 6:00 AM","FosterWeatherStation202404240600"
"Oak Street Weather Station","2024-04-24T06:00:00.000","4.7","2.8","74","0","0","16.3","0","26","7.5","9.2","1000.7","3","357","12","04/24/2024 6:00 AM","OakStreetWeatherStation202404240600"
"Foster Weather Station","2024-04-24T05:00:00.000","4.06",,"72",,"0",,,"0","3.3","0","997.6","4",,"15.2","04/24/2024 5:00 AM","FosterWeatherStation202404240500"
"Oak Street Weather Station","2024-04-24T05:00:00.000","4.9","3.2","76","0","0","16.3","0","15","7.2","9.1","999.7","1","357","12","04/24/2024 5:00 AM","OakStreetWeatherStation202404240500"
"Foster Weather Station","2024-04-24T04:00:00.000","4.39",,"74",,"0",,,"0","3.3","0","996.6","4",,"15.2","04/24/2024 4:00 AM","FosterWeatherStation202404240400"
"Oak Street Weather Station","2024-04-24T04:00:00.000","4.8","3.1","77","0","0","16.3","0","21","8.9","10.7","998.9","0","357","11.8","04/24/2024 4:00 AM","OakStreetWeatherStation202404240400"
"Foster Weather Station","2024-04-24T03:00:00.000","4.28",,"73",,"0",,,"0","3.3","0","995.6","4",,"15.1","04/24/2024 3:00 AM","FosterWeatherStation202404240300"
"Oak Street Weather Station","2024-04-24T03:00:00.000","5.2","3.8","80","0","0","16.3","0","20","8.6","12.3","997.7","0","358","12","04/24/2024 3:00 AM","OakStreetWeatherStation202404240300"
"Foster Weather Station","2024-04-24T02:00:00.000","4.56",,"76",,"0",,,"0","3.3","0","995.3","5",,"15.2","04/24/2024 2:00 AM","FosterWeatherStation202404240200"
"Oak Street Weather Station","2024-04-24T02:00:00.000","5.1","3.7","79","0","0","16.3","0","16","7.9","10","997.5","0","357","12.1","04/24/2024 2:00 AM","OakStreetWeatherStation202404240200"
"Foster Weather Station","2024-04-24T01:00:00.000","5.06",,"73",,"0",,,"0","3.3","0","994.6","5",,"15.2","04/24/2024 1:00 AM","FosterWeatherStation202404240100"
"Oak Street Weather Station","2024-04-24T01:00:00.000","6","4.4","78","0","0","16.3","0","18","8.5","11.6","996.8","0","358","12","04/24/2024 1:00 AM","OakStreetWeatherStation202404240100"
"Foster Weather Station","2024-04-24T00:00:00.000","5.78",,"78",,"0",,,"0","3.3","0","992.6","5",,"15.1","04/24/2024 12:00 AM","FosterWeatherStation202404242400"
"Oak Street Weather Station","2024-04-24T00:00:00.000","6.7","5.3","81","0","0","16.3","0","21","8.5","11.7","995.3","0","358","12.1","04/24/2024 12:00 AM","OakStreetWeatherStation202404242400"
"Foster Weather Station","2024-04-23T23:00:00.000","6.78",,"80",,"0",,,"0","3.3","0","991.2","5",,"15.2","04/23/2024 11:00 PM","FosterWeatherStation202404232300"
"Oak Street Weather Station","2024-04-23T23:00:00.000","8.1","6.6","81","0","0","16.3","0","14","7.7","12.9","993.4","0","358","12.1","04/23/2024 11:00 PM","OakStreetWeatherStation202404232300"
"Foster Weather Station","2024-04-23T22:00:00.000","15.17",,"44",,"0",,,"0","3.3","0","989.5","4",,"15.2","04/23/2024 10:00 PM","FosterWeatherStation202404232200"
"Oak Street Weather Station","2024-04-23T22:00:00.000","16.2","9.4","40","0","0","16.3","0","344","2.3","3","991.1","-2","358","12","04/23/2024 10:00 PM","OakStreetWeatherStation202404232200"
"Foster Weather Station","2024-04-23T21:00:00.000","16.28",,"34",,"0",,,"0","3.3","0","988.5","5",,"15.1","04/23/2024 9:00 PM","FosterWeatherStation202404232100"
"Oak Street Weather Station","2024-04-23T21:00:00.000","16.7","10","41","0","0","16.3","0","7","1.9","3.1","990","0","358","12","04/23/2024 9:00 PM","OakStreetWeatherStation202404232100"
"Foster Weather Station","2024-04-23T20:00:00.000","14.89",,"67",,"0",,,"0","3.3","0","987.1","5",,"15.1","04/23/2024 8:00 PM","FosterWeatherStation202404232000"
"Oak Street Weather Station","2024-04-23T20:00:00.000","15.4","12.7","74","0","0","16.3","0","252","1.6","3.9","988.8","-2","358","12","04/23/2024 8:00 PM","OakStreetWeatherStation202404232000"
"Foster Weather Station","2024-04-23T19:00:00.000","15",,"65",,"0.05",,,"0","3.3","0","986.1","16",,"15.2","04/23/2024 7:00 PM","FosterWeatherStation202404231900"
"Oak Street Weather Station","2024-04-23T19:00:00.000","15.5","12.3","70","0","0.7","16.3","60","327","0.8","1.9","987.9","11","358","11.8","04/23/2024 7:00 PM","OakStreetWeatherStation202404231900"
"Foster Weather Station","2024-04-23T18:00:00.000","15.39",,"59",,"0",,,"0","3.3","0","985.4","74",,"15.1","04/23/2024 6:00 PM","FosterWeatherStation202404231800"
"Oak Street Weather Station","2024-04-23T18:00:00.000","16","12","63","0","0","15.5","0","357","0.6","2.2","987.2","51","358","12","04/23/2024 6:00 PM","OakStreetWeatherStation202404231800"
"Foster Weather Station","2024-04-23T17:00:00.000","16.67",,"54",,"0.36",,,"0","3.3","0","984.8","213",,"15.1","04/23/2024 5:00 PM","FosterWeatherStation202404231700"
"Oak Street Weather Station","2024-04-23T17:00:00.000","17.1","12.2","57","0","0","15.5","60","3","1.5","2.6","986.6","100","358","12","04/23/2024 5:00 PM","OakStreetWeatherStation202404231700"
"Foster Weather Station","2024-04-23T16:00:00.000","16.56",,"58",,"0",,,"0","3.3","0","984.1","594",,"15.1","04/23/2024 4:00 PM","FosterWeatherStation202404231600"
"Oak Street Weather Station","2024-04-23T16:00:00.000","17.8","13.1","59","0","0","15.5","0","122","1.3","3.1","986.1","538","358","12","04/23/2024 4:00 PM","OakStreetWeatherStation202404231600"
"Foster Weather Station","2024-04-23T15:00:00.000","16.39",,"56",,"0",,,"0","3.3","0","984.8","257",,"15.1","04/23/2024 3:00 PM","FosterWeatherStation202404231500"
"Oak Street Weather Station","2024-04-23T15:00:00.000","16.4","12.3","62","0","0","15.5","0","283","2","3.5","986.5","304","358","12.1","04/23/2024 3:00 PM","OakStreetWeatherStation202404231500"
"Foster Weather Station","2024-04-23T14:00:00.000","16.78",,"48",,"0",,,"0","3.3","0","985.1","517",,"15.1","04/23/2024 2:00 PM","FosterWeatherStation202404231400"
"Oak Street Weather Station","2024-04-23T14:00:00.000","17.3","11.9","53","0","0","15.5","0","124","0.8","1.7","986.8","621","358","12","04/23/2024 2:00 PM","OakStreetWeatherStation202404231400"
"Foster Weather Station","2024-04-23T13:00:00.000","14.89",,"56",,"0",,,"0","3.3","0","985.4","265",,"15.1","04/23/2024 1:00 PM","FosterWeatherStation202404231300"
"Oak Street Weather Station","2024-04-23T13:00:00.000","16","11.3","57","0","0","15.5","0","254","2.6","6.6","987.2","229","358","12","04/23/2024 1:00 PM","OakStreetWeatherStation202404231300"
"Foster Weather Station","2024-04-23T12:00:00.000","14.39",,"54",,"0",,,"0","3.3","0","985.8","229",,"15.1","04/23/2024 12:00 PM","FosterWeatherStation202404231200"
"Oak Street Weather Station","2024-04-23T12:00:00.000","15","10.7","59","0","0","15.5","0","260","2.6","8.5","987.5","207","358","12","04/23/2024 12:00 PM","OakStreetWeatherStation202404231200"
"Foster Weather Station","2024-04-23T11:00:00.000","14",,"52",,"0",,,"0","3.3","0","985.8","218",,"15.2","04/23/2024 11:00 AM","FosterWeatherStation202404231100"
"Oak Street Weather Station","2024-04-23T11:00:00.000","14.5","10.1","57","0","0","15.5","0","283","2.5","6.2","988.1","70","358","12","04/23/2024 11:00 AM","OakStreetWeatherStation202404231100"
"Foster Weather Station","2024-04-23T10:00:00.000","14.17",,"45",,"0",,,"0","3.3","0","985.4","114",,"15.1","04/23/2024 10:00 AM","FosterWeatherStation202404231000"
"Oak Street Weather Station","2024-04-23T10:00:00.000","15.2","9.7","49","0","0","15.5","0","264","2.7","5","987.4","95","357","11.9","04/23/2024 10:00 AM","OakStreetWeatherStation202404231000"
"Foster Weather Station","2024-04-23T09:00:00.000","14.78",,"41",,"0",,,"0","3.3","0","985.8","112",,"15.1","04/23/2024 9:00 AM","FosterWeatherStation202404230900"
"Oak Street Weather Station","2024-04-23T09:00:00.000","15.6","9.3","44","0","0","15.5","0","312","1.7","4","987.9","103","358","12","04/23/2024 9:00 AM","OakStreetWeatherStation202404230900"
"Foster Weather Station","2024-04-23T08:00:00.000","15.06",,"38",,"0",,,"0","3.3","0","985.8","163",,"15.1","04/23/2024 8:00 AM","FosterWeatherStation202404230800"
"Oak Street Weather Station","2024-04-23T08:00:00.000","15.8","9.1","41","0","0","15.5","0","261","2.4","6.6","987.4","160","358","12.1","04/23/2024 8:00 AM","OakStreetWeatherStation202404230800"
"Foster Weather Station","2024-04-23T07:00:00.000","14.56",,"38",,"0",,,"0","3.3","0","985.1","84",,"15.2","04/23/2024 7:00 AM","FosterWeatherStation202404230700"
"Oak Street Weather Station","2024-04-23T07:00:00.000","15.5","8.9","41","0","0","15.5","0","271","2.2","6.3","986.9","69","358","11.9","04/23/2024 7:00 AM","OakStreetWeatherStation202404230700"
"Foster Weather Station","2024-04-23T06:00:00.000","14.5",,"38",,"0",,,"0","3.3","0","985.1","7",,"15.1","04/23/2024 6:00 AM","FosterWeatherStation202404230600"
"Oak Street Weather Station","2024-04-23T06:00:00.000","15.3","8.8","41","0","0","15.5","0","282","2.2","6.2","987.2","0","358","11.9","04/23/2024 6:00 AM","OakStreetWeatherStation202404230600"
"Foster Weather Station","2024-04-23T05:00:00.000","13.78",,"41",,"0",,,"0","3.3","0","985.4","5",,"15.1","04/23/2024 5:00 AM","FosterWeatherStation202404230500"
"Oak Street Weather Station","2024-04-23T05:00:00.000","14.7","8.6","43","0","0","15.5","0","269","2.8","5.3","987.3","-2","358","12","04/23/2024 5:00 AM","OakStreetWeatherStation202404230500"
"Foster Weather Station","2024-04-23T04:00:00.000","13.67",,"42",,"0",,,"0","3.3","0","985.4","5",,"15.2","04/23/2024 4:00 AM","FosterWeatherStation202404230400"
"Oak Street Weather Station","2024-04-23T04:00:00.000","14.6","8.6","44","0","0","15.5","0","280","1.9","8.3","987.7","-2","358","12","04/23/2024 4:00 AM","OakStreetWeatherStation202404230400"
"Foster Weather Station","2024-04-23T03:00:00.000","13",,"48",,"0.18",,,"0","3.3","0","986.5","5",,"15.2","04/23/2024 3:00 AM","FosterWeatherStation202404230300"
"Oak Street Weather Station","2024-04-23T03:00:00.000","14.4","8.6","45","0","0.2","15.5","0","288","1.2","3.9","988.3","-2","358","12","04/23/2024 3:00 AM","OakStreetWeatherStation202404230300"
"Foster Weather Station","2024-04-23T02:00:00.000","14.28",,"40",,"0.13",,,"0","3.3","0","987.5","4",,"15.1","04/23/2024 2:00 AM","FosterWeatherStation202404230200"
"Oak Street Weather Station","2024-04-23T02:00:00.000","15.2","8.6","40","0","0","15.3","0","282","2","5.3","989.3","-2","358","12","04/23/2024 2:00 AM","OakStreetWeatherStation202404230200"
"Foster Weather Station","2024-04-23T01:00:00.000","15",,"35",,"0",,,"0","3.3","0","987.5","3",,"15.1","04/23/2024 1:00 AM","FosterWeatherStation202404230100"
"Oak Street Weather Station","2024-04-23T01:00:00.000","15.5","8.7","39","0","0","15.3","0","314","1.8","4.2","990.1","-3","358","11.9","04/23/2024 1:00 AM","OakStreetWeatherStation202404230100"
"Foster Weather Station","2024-04-23T00:00:00.000","15.39",,"32",,"0",,,"0","3.3","0","988.1","4",,"15.1","04/23/2024 12:00 AM","FosterWeatherStation202404232400"
"Oak Street Weather Station","2024-04-23T00:00:00.000","16.1","8.6","35","0","0","15.3","0","15","0.9","3.2","990.5","-2","358","12","04/23/2024 12:00 AM","OakStreetWeatherStation202404232400"
"Foster Weather Station","2024-04-22T23:00:00.000","15.56",,"31",,"0",,,"0","3.3","0","988.5","3",,"15.2","04/22/2024 11:00 PM","FosterWeatherStation202404222300"
"Oak Street Weather Station","2024-04-22T23:00:00.000","16.2","8.5","34","0","0","15.3","0","254","1","6.1","990.7","-3","358","11.9","04/22/2024 11:00 PM","OakStreetWeatherStation202404222300"
"Foster Weather Station","2024-04-22T22:00:00.000","16.06",,"29",,"0",,,"0","3.3","0","989.2","4",,"15.1","04/22/2024 10:00 PM","FosterWeatherStation202404222200"
"Oak Street Weather Station","2024-04-22T22:00:00.000","16.7","8.6","31","0","0","15.3","0","258","1.4","3.2","991.5","-2","358","11.8","04/22/2024 10:00 PM","OakStreetWeatherStation202404222200"
"Foster Weather Station","2024-04-22T21:00:00.000","16.67",,"26",,"0",,,"0","3.3","0","989.5","4",,"15.2","04/22/2024 9:00 PM","FosterWeatherStation202404222100"
"Oak Street Weather Station","2024-04-22T21:00:00.000","17.2","8.7","30","0","0","15.3","0","0","0","0.6","991.9","-3","358","12","04/22/2024 9:00 PM","OakStreetWeatherStation202404222100"
"Foster Weather Station","2024-04-22T20:00:00.000","17.28",,"24",,"0",,,"0","3.3","0","989.2","5",,"15.1","04/22/2024 8:00 PM","FosterWeatherStation202404222000"
"Oak Street Weather Station","2024-04-22T20:00:00.000","18","8.9","26","0","0","15.3","0","331","1.8","3.7","991.6","-3","358","11.9","04/22/2024 8:00 PM","OakStreetWeatherStation202404222000"
"Foster Weather Station","2024-04-22T19:00:00.000","17.89",,"22",,"0",,,"0","3.3","0","989.5","71",,"15.1","04/22/2024 7:00 PM","FosterWeatherStation202404221900"
"Oak Street Weather Station","2024-04-22T19:00:00.000","18.7","9.1","24","0","0","15.3","0","258","2","4.7","991.7","41","358","11.9","04/22/2024 7:00 PM","OakStreetWeatherStation202404221900"
"Foster Weather Station","2024-04-22T18:00:00.000","18.39",,"21",,"0",,,"0","3.3","0","989.8","253",,"15.1","04/22/2024 6:00 PM","FosterWeatherStation202404221800"
"Oak Street Weather Station","2024-04-22T18:00:00.000","19","9","23","0","0","15.3","0","293","1","2.4","992","110","358","12","04/22/2024 6:00 PM","OakStreetWeatherStation202404221800"
"Foster Weather Station","2024-04-22T17:00:00.000","18.5",,"20",,"0",,,"0","3.3","0","990.2","282",,"15.1","04/22/2024 5:00 PM","FosterWeatherStation202404221700"
"Oak Street Weather Station","2024-04-22T17:00:00.000","19.4","9.3","23","0","0","15.3","0","297","1.3","3","992.4","168","358","12","04/22/2024 5:00 PM","OakStreetWeatherStation202404221700"
"Foster Weather Station","2024-04-22T16:00:00.000","18.5",,"20",,"0",,,"0","3.3","0","991.2","457",,"15.1","04/22/2024 4:00 PM","FosterWeatherStation202404221600"
"Oak Street Weather Station","2024-04-22T16:00:00.000","19.7","9.2","21","0","0","15.3","0","230","1.5","3.9","993.4","474","358","12","04/22/2024 4:00 PM","OakStreetWeatherStation202404221600"
"Foster Weather Station","2024-04-22T15:00:00.000","18.5",,"20",,"0",,,"0","3.3","0","992.9","677",,"15.1","04/22/2024 3:00 PM","FosterWeatherStation202404221500"
"Oak Street Weather Station","2024-04-22T15:00:00.000","19.5","9.2","21","0","0","15.3","0","355","0.9","4.7","994.9","698","358","12","04/22/2024 3:00 PM","OakStreetWeatherStation202404221500"
"Foster Weather Station","2024-04-22T14:00:00.000","17.89",,"19",,"0",,,"0","3.3","0","993.6","707",,"15.1","04/22/2024 2:00 PM","FosterWeatherStation202404221400"
"Oak Street Weather Station","2024-04-22T14:00:00.000","19.2","8.8","21","0","0","15.3","0","270","1.5","2.3","995.6","395","358","12","04/22/2024 2:00 PM","OakStreetWeatherStation202404221400"
"Foster Weather Station","2024-04-22T13:00:00.000","17.56",,"21",,"0",,,"0","3.3","0","994.6","695",,"15.1","04/22/2024 1:00 PM","FosterWeatherStation202404221300"
"Oak Street Weather Station","2024-04-22T13:00:00.000","18.4","8.6","22","0","0","15.3","0","280","2","6.3","996.5","665","358","12","04/22/2024 1:00 PM","OakStreetWeatherStation202404221300"
"Foster Weather Station","2024-04-22T12:00:00.000","16.89",,"22",,"0",,,"0","3.3","0","995.6","807",,"15.1","04/22/2024 12:00 PM","FosterWeatherStation202404221200"
"Oak Street Weather Station","2024-04-22T12:00:00.000","17.9","8.4","24","0","0","15.3","0","257","1.4","4.1","997.3","761","358","12","04/22/2024 12:00 PM","OakStreetWeatherStation202404221200"
"Foster Weather Station","2024-04-22T11:00:00.000","16",,"23",,"0",,,"0","3.3","0","996.3","727",,"15.1","04/22/2024 11:00 AM","FosterWeatherStation202404221100"
"Oak Street Weather Station","2024-04-22T11:00:00.000","17.1","8.2","26","0","0","15.3","0","262","1.8","5.3","998.1","725","358","11.9","04/22/2024 11:00 AM","OakStreetWeatherStation202404221100"
"Foster Weather Station","2024-04-22T10:00:00.000","14.28",,"30",,"0",,,"0","3.3","0","996.3","611",,"15.1","04/22/2024 10:00 AM","FosterWeatherStation202404221000"
"Oak Street Weather Station","2024-04-22T10:00:00.000","15.5","7.7","31","0","0","15.3","0","295","0.7","2","998","619","358","12","04/22/2024 10:00 AM","OakStreetWeatherStation202404221000"
"Foster Weather Station","2024-04-22T09:00:00.000","11.78",,"34",,"0",,,"0","3.3","0","996.6","455",,"15.1","04/22/2024 9:00 AM","FosterWeatherStation202404220900"
"Oak Street Weather Station","2024-04-22T09:00:00.000","13.1","6.6","37","0","0","15.3","0","302","1.4","3.4","998.3","478","358","12","04/22/2024 9:00 AM","OakStreetWeatherStation202404220900"
"Foster Weather Station","2024-04-22T08:00:00.000","9.67",,"40",,"0",,,"0","3.3","0","997","275",,"15.1","04/22/2024 8:00 AM","FosterWeatherStation202404220800"
"Oak Street Weather Station","2024-04-22T08:00:00.000","11.6","5.8","39","0","0","15.3","0","301","1.9","4.3","998.5","336","358","11.9","04/22/2024 8:00 AM","OakStreetWeatherStation202404220800"
"Foster Weather Station","2024-04-22T07:00:00.000","7.56",,"47",,"0.03",,,"0","3.3","0","997","108",,"15.2","04/22/2024 7:00 AM","FosterWeatherStation202404220700"
"Oak Street Weather Station","2024-04-22T07:00:00.000","10.7","5.2","41","0","0","15.3","0","283","2","5.3","998.6","39","358","12.1","04/22/2024 7:00 AM","OakStreetWeatherStation202404220700"
"Foster Weather Station","2024-04-22T06:00:00.000","7.28",,"47",,"0",,,"0","3.3","0","996.6","9",,"15.2","04/22/2024 6:00 AM","FosterWeatherStation202404220600"
"Oak Street Weather Station","2024-04-22T06:00:00.000","10.1","4.8","42","0","0","15.3","0","274","2.3","4.8","998.3","5","358","12","04/22/2024 6:00 AM","OakStreetWeatherStation202404220600"
"Foster Weather Station","2024-04-22T05:00:00.000","7.56",,"46",,"0",,,"0","3.3","0","996.6","5",,"15.2","04/22/2024 5:00 AM","FosterWeatherStation202404220500"
"Oak Street Weather Station","2024-04-22T05:00:00.000","10.3","4.9","41","0","0","15.3","0","296","2.1","4.5","998.3","0","358","12","04/22/2024 5:00 AM","OakStreetWeatherStation202404220500"
"Foster Weather Station","2024-04-22T04:00:00.000","8.17",,"44",,"0",,,"0","3.3","0","996.6","4",,"15.2","04/22/2024 4:00 AM","FosterWeatherStation202404220400"
"Oak Street Weather Station","2024-04-22T04:00:00.000","10.7","5.2","40","0","0","15.3","0","270","3.1","6.3","998.4","0","358","11.9","04/22/2024 4:00 AM","OakStreetWeatherStation202404220400"
"Foster Weather Station","2024-04-22T03:00:00.000","8.5",,"43",,"0",,,"0","3.3","0","996.6","4",,"15.2","04/22/2024 3:00 AM","FosterWeatherStation202404220300"
"Oak Street Weather Station","2024-04-22T03:00:00.000","10.9","5.2","40","0","0","15.3","0","294","1.8","3.9","998.4","0","358","11.9","04/22/2024 3:00 AM","OakStreetWeatherStation202404220300"
"Foster Weather Station","2024-04-22T02:00:00.000","8.89",,"42",,"0",,,"0","3.3","0","997","6",,"15.2","04/22/2024 2:00 AM","FosterWeatherStation202404220200"
"Oak Street Weather Station","2024-04-22T02:00:00.000","11.2","5.3","39","0","0","15.3","0","274","1.8","5.1","998.7","0","358","11.8","04/22/2024 2:00 AM","OakStreetWeatherStation202404220200"
"Foster Weather Station","2024-04-22T01:00:00.000","9.5",,"41",,"0",,,"0","3.3","0","997","5",,"15.2","04/22/2024 1:00 AM","FosterWeatherStation202404220100"
"Oak Street Weather Station","2024-04-22T01:00:00.000","11.4","5.5","39","0","0","15.3","0","263","1.7","6.1","998.8","0","358","11.9","04/22/2024 1:00 AM","OakStreetWeatherStation202404220100"
"Foster Weather Station","2024-04-22T00:00:00.000","10.06",,"40",,"0",,,"0","3.3","0","997","5",,"15.2","04/22/2024 12:00 AM","FosterWeatherStation202404222400"
"Oak Street Weather Station","2024-04-22T00:00:00.000","11.9","5.9","38","0","0","15.3","0","258","1.8","3.7","998.8","0","358","12.1","04/22/2024 12:00 AM","OakStreetWeatherStation202404222400"
"Foster Weather Station","2024-04-21T23:00:00.000","10.67",,"40",,"0",,,"0","3.3","0","997.3","5",,"15.1","04/21/2024 11:00 PM","FosterWeatherStation202404212300"
"Oak Street Weather Station","2024-04-21T23:00:00.000","12.2","6.1","39","0","0","15.3","0","293","1","1.8","998.9","0","358","12.1","04/21/2024 11:00 PM","OakStreetWeatherStation202404212300"
"Foster Weather Station","2024-04-21T22:00:00.000","9.5",,"55",,"0",,,"0","3.3","0","997.3","5",,"15.1","04/21/2024 10:00 PM","FosterWeatherStation202404212200"
"Oak Street Weather Station","2024-04-21T22:00:00.000","11.4","7","54","0","0","15.3","0","124","1.4","2","999.1","0","358","12.1","04/21/2024 10:00 PM","OakStreetWeatherStation202404212200"
"Foster Weather Station","2024-04-21T21:00:00.000","9",,"62",,"0",,,"0","3.3","0","997.3","5",,"15.2","04/21/2024 9:00 PM","FosterWeatherStation202404212100"
"Oak Street Weather Station","2024-04-21T21:00:00.000","11.2","6.5","49","0","0","15.3","0","117","1.4","2.3","999","0","358","11.8","04/21/2024 9:00 PM","OakStreetWeatherStation202404212100"
"Foster Weather Station","2024-04-21T20:00:00.000","9",,"62",,"0",,,"0","3.3","0","997.3","6",,"15.2","04/21/2024 8:00 PM","FosterWeatherStation202404212000"
"Oak Street Weather Station","2024-04-21T20:00:00.000","11.2","6.1","46","0","0","15.3","0","109","1.6","2.3","998.8","0","358","12","04/21/2024 8:00 PM","OakStreetWeatherStation202404212000"
"Foster Weather Station","2024-04-21T19:00:00.000","9.17",,"54",,"0",,,"0","3.3","0","997","83",,"15.1","04/21/2024 7:00 PM","FosterWeatherStation202404211900"
"Oak Street Weather Station","2024-04-21T19:00:00.000","10.9","5.9","46","0","0","15.3","0","117","2.9","4.5","998.7","17","358","11.9","04/21/2024 7:00 PM","OakStreetWeatherStation202404211900"
"Foster Weather Station","2024-04-21T18:00:00.000","9.67",,"54",,"0",,,"0","3.3","0","997.3","258",,"15.2","04/21/2024 6:00 PM","FosterWeatherStation202404211800"
"Oak Street Weather Station","2024-04-21T18:00:00.000","10.3","5.2","44","0","0","15.3","0","115","3.9","5.2","998.8","28","358","12","04/21/2024 6:00 PM","OakStreetWeatherStation202404211800"
"Foster Weather Station","2024-04-21T17:00:00.000","9.06",,"49",,"0",,,"0","3.3","0","997.3","441",,"15.1","04/21/2024 5:00 PM","FosterWeatherStation202404211700"
"Oak Street Weather Station","2024-04-21T17:00:00.000","10.4","5.1","42","0","0","15.3","0","119","2","3.2","999.1","34","357","12","04/21/2024 5:00 PM","OakStreetWeatherStation202404211700"
"Foster Weather Station","2024-04-21T16:00:00.000","8.89",,"45",,"0",,,"0","3.3","0","997.3","605",,"15.1","04/21/2024 4:00 PM","FosterWeatherStation202404211600"
"Oak Street Weather Station","2024-04-21T16:00:00.000","10.1","5.2","46","0","0","15.3","0","118","2.5","3.9","999.1","548","357","12","04/21/2024 4:00 PM","OakStreetWeatherStation202404211600"
"Foster Weather Station","2024-04-21T15:00:00.000","9",,"43",,"0",,,"0","3.3","0","998","738",,"15.2","04/21/2024 3:00 PM","FosterWeatherStation202404211500"
"Oak Street Weather Station","2024-04-21T15:00:00.000","9.5","5.3","52","0","0","15.3","0","96","2.7","3.3","999.7","673","357","12.1","04/21/2024 3:00 PM","OakStreetWeatherStation202404211500"
"Foster Weather Station","2024-04-21T14:00:00.000","9.06",,"44",,"0",,,"0","3.3","0","998","815",,"15.1","04/21/2024 2:00 PM","FosterWeatherStation202404211400"
"Oak Street Weather Station","2024-04-21T14:00:00.000","12.7","6.1","35","0","0","15.3","0","25","3.6","6","999.7","762","358","11.9","04/21/2024 2:00 PM","OakStreetWeatherStation202404211400"
"Foster Weather Station","2024-04-21T13:00:00.000","11",,"27",,"0",,,"0","3.3","0","998.3","843",,"15.2","04/21/2024 1:00 PM","FosterWeatherStation202404211300"
"Oak Street Weather Station","2024-04-21T13:00:00.000","12.4","5.4","31","0","0","15.3","0","247","1.3","4.8","1000.2","803","358","12","04/21/2024 1:00 PM","OakStreetWeatherStation202404211300"
"Foster Weather Station","2024-04-21T12:00:00.000","10.06",,"33",,"0",,,"0","3.3","0","999","815",,"15.1","04/21/2024 12:00 PM","FosterWeatherStation202404211200"
