"id","fuel_type_code","station_name","street_address","intersection_directions","city","state","zip","plus4","station_phone","status_code","expected_date","groups_with_access_code","access_days_time","cards_accepted","bd_blends","ng_fill_type_code","ng_psi","ev_level1_evse_num","ev_level2_evse_num","ev_dc_fast_count","ev_other_info","ev_network","ev_network_web","geocode_status","latitude","longitude","date_last_confirmed","updated_at","owner_type_code","federal_agency_id","federal_agency_name","open_date","hydrogen_status_link","ng_vehicle_class","lpg_primary","e85_blender_pump","location"
"76986","ELEC","VALPARAISO MICHIGAN LOT","153 Michigan Ave",,"Valparaiso","IN","46383",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.467198","-87.058371","2024-05-09T00:00:00.000","2024-05-08T19:34:14.000Z",,,,"2016-07-15T00:00:00.000",,,,,"(41.467198, -87.058371)"
"77601","CNG","Clean Energy - Homewood Disposal","1501 W 175th St",,"Homewood","IL","60430",,"708-798-1004","E",,"Public - Credit card at all times","6am-6pm M-F, 6am-11am Sat","A CleanEnergy D FleetOne FuelMan M Proprietor V Voyager Wright_Exp",,"Q","3600",,,,,,,"200-9","41.571315","-87.653619","2023-07-11T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2016-08-11T00:00:00.000",,"HD",,,"(41.571315, -87.653619)"
"77661","ELEC","Veterans Administration - North Chicago","3001 Greenbay Rd N",,"North Chicago","IL","60064",,,"E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-8","42.308183","-87.862407","2021-02-22T00:00:00.000","2021-03-11T17:22:17.000Z","FG","19","Department of Veterans Affairs","2016-08-15T00:00:00.000",,,,,"(42.308183, -87.862407)"
"77882","ELEC","BOLINGBROOK STATION#1","420 Remington Blvd",,"Bolingbrook","IL","60440",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.682163","-88.084096","2024-05-09T00:00:00.000","2024-05-08T19:36:30.000Z",,,,"2016-08-20T00:00:00.000",,,,,"(41.682163, -88.084096)"
"77960","ELEC","PARK FOREST EVS PARK FOREST EVS","367 artists walk",,"Park Forest","IL","60466",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.482352","-87.679954","2024-05-09T00:00:00.000","2024-05-08T19:29:45.000Z",,,,"2016-08-24T00:00:00.000",,,,,"(41.482352, -87.679954)"
"78306","ELEC","INDIANA DUNES V PARKING LOT","1215 IN-49",,"Porter","IN","46304",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.633613","-87.05474","2024-05-09T00:00:00.000","2024-05-08T19:36:21.000Z",,,,"2016-09-07T00:00:00.000",,,,,"(41.633613, -87.05474)"
"78492","ELEC","RPS ROGERS PARK SOL","7331 N Sheridan Rd",,"Chicago","IL","60626",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.014848","-87.664015","2024-05-09T00:00:00.000","2024-05-08T19:31:53.000Z",,,,"2016-09-15T00:00:00.000",,,,,"(42.014848, -87.664015)"
"78523","ELEC","540 W. MADISON LL1-4","13 N Jefferson St",,"Chicago","IL","60661",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.882368","-87.642179","2024-05-09T00:00:00.000","2024-05-08T19:37:56.000Z",,,,"2016-09-17T00:00:00.000",,,,,"(41.882368, -87.642179)"
"78528","ELEC","- NIU","175 Normal Rd",,"DeKalb","IL","60115",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.932405","-88.766603","2024-05-09T00:00:00.000","2024-05-08T19:32:06.000Z",,,,"2016-09-17T00:00:00.000",,,,,"(41.932405, -88.766603)"
"78934","ELEC","Waterway","2300 Waukegan Rd",,"Northbrook","IL","60062",,"847-849-1120","E",,"Public","24 hours daily",,,,,,,"1",,"Non-Networked",,"GPS","42.11014","-87.802433","2022-10-11T00:00:00.000","2023-02-14T09:54:11.000Z","P",,,"2015-10-01T00:00:00.000",,,,,"(42.11014, -87.802433)"
"79442","ELEC","EDENS OUTSIDE","630 Dundee Rd",,"Northbrook","IL","60062",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.139011","-87.797141","2024-05-09T00:00:00.000","2024-05-08T19:37:51.000Z",,,,"2016-11-08T00:00:00.000",,,,,"(42.139011, -87.797141)"
"80158","E85","Speedway #6207","1495 E Wilson St",,"Batavia","IL","60510",,"630-406-0241","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"200-9","41.854662","-88.27774","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2016-12-15T00:00:00.000",,,,"false","(41.854662, -88.27774)"
"80161","E85","Speedway #7412","1110-1120 W Irving Park Rd",,"Bensenville","IL","60106",,"630-616-7611","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"200-9","41.960144","-87.957416","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2016-12-15T00:00:00.000",,,,"false","(41.960144, -87.957416)"
"80226","E85","Speedway #6809","2139 N Manheim Rd",,"Northlake","IL","60164",,"847-288-0133","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"200-9","41.916058","-87.883544","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2016-12-15T00:00:00.000",,,,"false","(41.916058, -87.883544)"
"80236","ELEC","ONE SOUTH WACKE OSW STATION #1","1 S Wacker Dr",,"Chicago","IL","60606",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.881597","-87.636514","2024-05-09T00:00:00.000","2024-05-08T19:39:07.000Z",,,,"2016-12-17T00:00:00.000",,,,,"(41.881597, -87.636514)"
"81460","ELEC","OAK PARK 1 LAKE FOREST 2","170 Forest Ave",,"Oak Park","IL","60301",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.889278","-87.7996","2024-05-09T00:00:00.000","2024-05-08T19:38:01.000Z",,,,"2017-02-17T00:00:00.000",,,,,"(41.889278, -87.7996)"
"81531","ELEC","LIBERTYVILLE W CHURCH","123 W Church St",,"Libertyville","IL","60048",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.286146","-87.95561","2024-05-09T00:00:00.000","2024-05-08T19:37:40.000Z",,,,"2017-02-24T00:00:00.000",,,,,"(42.286146, -87.95561)"
"81650","E85","Thorntons #112","14805 S Cicero Ave",,"Oak Forest","IL","60452",,"708-535-1348","E",,"Public","24 hours daily","A Cash D Debit M V Voyager Wright_Exp",,,,,,,,,,"200-8","41.62307","-87.73674","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-02-15T00:00:00.000",,,,"true","(41.62307, -87.73674)"
"81651","E85","Thorntons #114","180 E Rollins Rd",,"Round Lake Beach","IL","60073",,"847-740-8021","E",,"Public","24 hours daily","A Cash D Debit M V Voyager Wright_Exp",,,,,,,,,,"200-9","42.379234","-88.078285","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-02-15T00:00:00.000",,,,"true","(42.379234, -88.078285)"
"81657","E85","Thorntons #2","2 N Barrington Rd",,"Streamwood","IL","60107",,"630-289-5959","E",,"Public","24 hours daily","A Cash D Debit M V Voyager Wright_Exp",,,,,,,,,,"200-9","42.032365","-88.145201","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-02-15T00:00:00.000",,,,"true","(42.032365, -88.145201)"
"81658","E85","Thorntons #3","7600 W 159th St",,"Orland Park","IL","60462",,"708-614-0377","E",,"Public","24 hours daily","A Cash D Debit M V Voyager Wright_Exp",,,,,,,,,,"200-9","41.602566","-87.804313","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-02-15T00:00:00.000",,,,"true","(41.602566, -87.804313)"
"81659","E85","Thorntons #301","5900 S Harlem Ave",,"Summit","IL","60501",,"708-458-3227","E",,"Public","24 hours daily","A Cash D Debit M V Voyager Wright_Exp",,,,,,,,,,"200-9","41.7842","-87.801748","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-02-15T00:00:00.000",,,,"true","(41.7842, -87.801748)"
"81661","E85","Thorntons #306","100 E Dundee Ave",,"East Dundee","IL","60118",,"847-428-3217","E",,"Public","24 hours daily","A Cash D Debit M V Voyager Wright_Exp",,,,,,,,,,"200-9","42.104059","-88.257034","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-02-15T00:00:00.000",,,,"true","(42.104059, -88.257034)"
"81662","E85","Thorntons #317","2330 127th St",,"Blue Island","IL","60406",,"708-239-0977","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"GPS","41.66305266797919","-87.67845737168884","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-02-15T00:00:00.000",,,,"true","(41.66305266797919, -87.67845737168884)"
"81663","E85","Thorntons #319","24144 W Eames St",,"Channahon","IL","60410",,"815-521-3220","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"200-8","41.45491","-88.1993","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-02-15T00:00:00.000",,,,"true","(41.45491, -88.1993)"
"81664","E85","Thorntons #320","476 N York Rd",,"Elmhurst","IL","60126",,"630-415-3001","E",,"Public","24 hours daily","A Cash D M Voyager Wright_Exp",,,,,,,,,,"200-9","41.912437","-87.940365","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-02-15T00:00:00.000",,,,"true","(41.912437, -87.940365)"
"81665","E85","Thorntons #321","3233 Grand Ave",,"Waukegan","IL","60085",,"847-336-0730","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"200-8","42.36977","-87.88048","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-02-15T00:00:00.000",,,,"true","(42.36977, -87.88048)"
"81666","E85","Thorntons #9","800 W Lake St",,"Addison","IL","60101",,"630-543-7511","E",,"Public","24 hours daily","A Cash D Debit M V Voyager Wright_Exp",,,,,,,,,,"200-8","41.94149","-88.00973","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-02-15T00:00:00.000",,,,"true","(41.94149, -88.00973)"
"82637","ELEC","ELECTRONIC THE BERNADIN","750 N Wabash Ave",,"Chicago","IL","60611",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.896407","-87.626875","2024-05-09T00:00:00.000","2024-05-08T19:31:44.000Z",,,,"2017-05-17T00:00:00.000",,,,,"(41.896407, -87.626875)"
"82645","E85","Thorntons #117","900 N La Fox St",,"South Elgin","IL","60177",,"847-608-8295","E",,"Public","24 hours daily","A Cash Checks D Debit M V Voyager Wright_Exp",,,,,,,,,,"GPS","42.003747","-88.297086","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-05-15T00:00:00.000",,,,"false","(42.003747, -88.297086)"
"82794","E85","BP","700 E US 45",,"Mundelein","IL","60060",,"847-837-8436","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"200-9","42.236816","-87.993575","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-05-31T00:00:00.000",,,,"false","(42.236816, -87.993575)"
"85474","ELEC","KANE COUNTY HEALTH DEPT","1240 N Highland Ave",,"Aurora","IL","60506",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"1",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.784525","-88.329587","2024-05-09T00:00:00.000","2024-05-08T19:38:00.000Z",,,,"2017-06-08T00:00:00.000",,,,,"(41.784525, -88.329587)"
"85484","ELEC","ESB LAW FIRM ESB LAW STATION","440 Central Ave",,"Highland Park","IL","60035",,"888-758-4389","T","2022-09-09T00:00:00.000","TEMPORARILY UNAVAILABLE (Public)","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.186114","-87.796535","2024-05-09T00:00:00.000","2024-05-08T19:40:38.000Z",,,,"2017-06-09T00:00:00.000",,,,,"(42.186114, -87.796535)"
"85536","E85","Family Express - Valpo Viking","2605 Calumet Ave",,"Valparaiso","IN","46383",,"219-462-7823","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-8","41.49218","-87.04769","2023-10-12T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-06-15T00:00:00.000",,,,"true","(41.49218, -87.04769)"
"85691","ELEC","OAKTON COLLEGE1 LEE CENTER","Oakton Community College 1600 E. Golf Road",,"Des Plaines","IL","60016",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.063975","-87.878192","2024-05-09T00:00:00.000","2024-05-08T19:40:58.000Z",,,,"2017-06-27T00:00:00.000",,,,,"(42.063975, -87.878192)"
"85724","E85","Speedway #5036","110 Arrowhead Dr",,"Hampshire","IL","60140",,"847-683-9372","E",,"Public","24 hours daily","A Cash D Debit M V Voyager Wright_Exp",,,,,,,,,,"200-8","42.147899","-88.509072","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-06-15T00:00:00.000",,,,"false","(42.147899, -88.509072)"
"85848","ELEC","CLC LOT 7 PARKING LOT 1","Rotunda Way, N of Brae Loch Rd Parking Lot 1",,"Grayslake","IL","60030",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.353034","-88.011124","2024-05-09T00:00:00.000","2024-05-08T19:39:39.000Z",,,,"2017-07-11T00:00:00.000",,,,,"(42.353034, -88.011124)"
"85982","ELEC","Bob Rohrman Nissan - Kenosha","8050 120th Ave",,"Kenosha","WI","53142",,"262-891-3457","E",,"Public - Call ahead","Dealership business hours",,,,,,"3",,,"Non-Networked",,"200-9","42.559804","-87.954312","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2017-03-01T00:00:00.000",,,,,"(42.559804, -87.954312)"
"86015","ELEC","OPTIMA LEVEL 2","220 E Illinois St",,"Chicago","IL","60611",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.891107","-87.62139","2024-05-09T00:00:00.000","2024-05-08T19:35:55.000Z",,,,"2017-07-22T00:00:00.000",,,,,"(41.891107, -87.62139)"
"86102","ELEC","MOMENT MOMENT 1","545 N McClurg Ct",,"Chicago","IL","60611",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.892047","-87.617241","2024-05-09T00:00:00.000","2024-05-08T19:37:26.000Z",,,,"2017-07-28T00:00:00.000",,,,,"(41.892047, -87.617241)"
"86189","E85","Thorntons #318","1330 S Neltnor Blvd",,"West Chicago","IL","60185",,"630-562-9110","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-8","41.863524","-88.194865","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-07-15T00:00:00.000",,,,"false","(41.863524, -88.194865)"
"86219","ELEC","PARKING GARAGE GARAGE LEVEL 1","118 N Jefferson St",,"Chicago","IL","60661",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.883868","-87.642736","2024-05-09T00:00:00.000","2024-05-08T19:36:04.000Z",,,,"2017-08-02T00:00:00.000",,,,,"(41.883868, -87.642736)"
"87611","ELEC","PECK FARM EV STATION 01","4038 Kaneville Rd",,"Geneva","IL","60134",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.869504","-88.362638","2024-05-09T00:00:00.000","2024-05-08T19:41:59.000Z",,,,"2017-09-14T00:00:00.000",,,,,"(41.869504, -88.362638)"
"87679","ELEC","OAK PARK 1 HOLLY COURT 3B","1149 Holly Ct",,"Oak Park","IL","60301",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.889409","-87.804235","2024-05-09T00:00:00.000","2024-05-08T19:41:43.000Z",,,,"2017-09-16T00:00:00.000",,,,,"(41.889409, -87.804235)"
"88238","E85","Speedway #3994","1501 W Roosevelt Rd",,"West Chicago","IL","60185",,"630-876-9902","E",,"Public","24 hours daily","A Cash D Debit M V Voyager Wright_Exp",,,,,,,,,,"200-9","41.877721","-88.235499","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-10-15T00:00:00.000",,,,"false","(41.877721, -88.235499)"
"88508","E85","Marathon - South Holland","1144 E 162nd St",,"South Holland","IL","60473",,"708-331-1575","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V Voyager Wright_Exp",,,,,,,,,,"200-8","41.60107","-87.58871","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-11-15T00:00:00.000",,,,"true","(41.60107, -87.58871)"
"88607","ELEC","KANE COUNTY STATION 1","719 S Batavia Ave",,"Geneva","IL","60134",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.879214","-88.308461","2024-05-09T00:00:00.000","2024-05-08T19:43:43.000Z",,,,"2017-11-30T00:00:00.000",,,,,"(41.879214, -88.308461)"
"88744","E85","Thorntons #111","12052 S Western Ave",,"Blue Island","IL","60406",,"708-385-2255","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V",,,,,,,,,,"200-8","41.67405","-87.68089","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-12-15T00:00:00.000",,,,"false","(41.67405, -87.68089)"
"88745","E85","Thorntons #128","2171 S 8th St",,"West Dundee","IL","60118",,"847-741-8154","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-8","42.087053","-88.28957","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-12-15T00:00:00.000",,,,"true","(42.087053, -88.28957)"
"88750","E85","Thorntons #325","1141 E 162nd St",,"South Holland","IL","60473",,"708-331-2490","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-8","41.600796","-87.588129","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-12-15T00:00:00.000",,,,"false","(41.600796, -87.588129)"
"88751","E85","Kwik Trip #107","5800 31st St",,"Somers","WI","53171",,"262-653-9086","E",,"Public","24 hours daily","A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp",,,,,,,,,,"GPS","42.610927","-87.878104","2023-05-03T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-12-15T00:00:00.000",,,,"true","(42.610927, -87.878104)"
"88753","E85","Thorntons #118","15800 S Route 59",,"Plainfield","IL","60544",,"815-439-9302","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-9","41.595058","-88.20229","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-12-15T00:00:00.000",,,,"true","(41.595058, -88.20229)"
"88768","E85","Thorntons #18","601 S Harlem Ave",,"Forest Park","IL","60130",,"708-366-1213","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-9","41.875666","-87.804942","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2017-12-15T00:00:00.000",,,,"false","(41.875666, -87.804942)"
"88778","ELEC","NORTHWESTERN NORTH GARAGE 4","2311 N. Campus Dr",,"Evanston","IL","60208",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.059424","-87.674182","2024-05-09T00:00:00.000","2024-05-08T19:43:02.000Z",,,,"2017-12-12T00:00:00.000",,,,,"(42.059424, -87.674182)"
"88790","ELEC","NORTHWESTERN SOUTH GARAGE 1","1850 Campus Dr",,"Evanston","IL","60208",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.050577","-87.673523","2024-05-09T00:00:00.000","2024-05-08T19:43:02.000Z",,,,"2017-12-13T00:00:00.000",,,,,"(42.050577, -87.673523)"
"88832","ELEC","NORTHWESTERN SOUTH GARAGE 4","1841 Sheridan Rd",,"Evanston","IL","60208",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.050534","-87.67334","2024-05-09T00:00:00.000","2024-05-08T19:42:02.000Z",,,,"2017-12-15T00:00:00.000",,,,,"(42.050534, -87.67334)"
"89797","ELEC","GOVT. CENTER BATAVIA RIVERWA","Batavia Riverwalk",,"Batavia","IL","60510",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.851905","-88.308909","2024-05-09T00:00:00.000","2024-05-08T19:44:17.000Z",,,,"2017-12-27T00:00:00.000",,,,,"(41.851905, -88.308909)"
"92036","E85","Murphy USA","1265 Lake Ave",,"Woodstock","IL","60098",,"815-337-2440","E",,"Public - Credit card after hours","5:30am-11:30pm daily","A Cash D Debit M V",,,,,,,,,,"200-8","42.29784","-88.42531","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2018-02-15T00:00:00.000",,,,"true","(42.29784, -88.42531)"
"92074","E85","Speedway #3991","3201 Grant St",,"Gary","IN","46408",,"219-980-3921","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-8","41.55998","-87.35558","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2018-02-15T00:00:00.000",,,,"false","(41.55998, -87.35558)"
"92076","E85","Speedway #4440","38900 N Green Bay Rd",,"Beach Park","IL","60087",,"847-360-1298","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-9","42.426927","-87.877284","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2018-02-15T00:00:00.000",,,,"false","(42.426927, -87.877284)"
"92077","E85","Speedway #5004","2700 Algonquin Rd",,"Lake in the Hills","IL","60156",,"847-458-0449","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-8","42.186636","-88.252547","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2018-02-15T00:00:00.000",,,,"false","(42.186636, -88.252547)"
"92079","E85","Speedway #6210","22055 N Kelsey Rd",,"Lake Barrington","IL","60010",,"847-842-8663","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-9","42.18387","-88.189492","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2018-02-15T00:00:00.000",,,,"false","(42.18387, -88.189492)"
"92084","E85","Speedway #7350","5499 Grand Ave",,"Gurnee","IL","60031",,"847-249-8444","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-9","42.377985","-87.938771","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2018-02-15T00:00:00.000",,,,"false","(42.377985, -87.938771)"
"92088","E85","Speedway #8799","6800 S Archer Rd",,"Bedford Park","IL","60455",,"708-924-1961","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"GPS","41.76881976861751","-87.81983897369383","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2018-02-15T00:00:00.000",,,,"false","(41.76881976861751, -87.81983897369383)"
