"id","license_id","account_number","site_number","legal_name","doing_business_as_name","address","city","state","zip_code","ward","precinct","ward_precinct","police_district","license_code","license_description","business_activity_id","business_activity","license_number","application_type","application_created_date","application_requirements_complete","payment_date","conditional_approval","license_start_date","expiration_date","license_approved_for_issuance","date_issued","license_status","license_status_change_date","ssa","latitude","longitude","location"
"2732774-20220616","2844832","468202","1","COTTAGE SHEET METAL LLC","COTTAGE SHEET METAL, LLC","6646 W 99TH ST","CHICAGO RIDGE","IL","60415",,,,,"4404","Regulated Business License","901","Heating, Ventilation and Air Conditioning Services - Residential","2732774","RENEW",,"2022-04-15T00:00:00.000","2022-05-12T00:00:00.000","N","2022-06-16T00:00:00.000","2024-06-15T00:00:00.000","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,,,
"2594609-20220516","2846294","389709","2","DAVID'S AUTO, INC.","DAVID'S AUTO","2920 - 2924 W VAN BUREN ST","CHICAGO","IL","60612","27","14","27-14","11","8340","Motor Vehicle Services License","712","Motor Vehicle Repair -  Engine and Transmission Work","2594609","RENEW",,"2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","N","2022-05-16T00:00:00.000","2024-05-15T00:00:00.000","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,"41.876053206","-87.699520822","
,  
(41.87605320575717, -87.69952082158169)"
"1875213-20080808","1875213","64579","1","CYNPAT, INC","Cielo Dulce","3504 S WESTERN AVE 1","CHICAGO","IL","60609","12","6","12-6","9","1475","Consumption on Premises - Incidental Activity","638","Consumption of Liquor on Premises","1875213","ISSUE","2007-11-19T00:00:00.000","2008-07-14T00:00:00.000","2008-06-19T00:00:00.000","N","2008-08-08T00:00:00.000","2010-05-15T00:00:00.000","2008-08-08T00:00:00.000","2008-08-08T00:00:00.000","AAI",,,"41.830073693","-87.68517427","
,  
(41.830073693447986, -87.68517426995787)"
"2059458-20201116","2751718","356626","1","Book Chick, Inc. d/b/a Myopic Books","Myopic Books","1564 N MILWAUKEE AVE 1","CHICAGO","IL","60622","1","8","1-8","14","1010","Limited Business License",,,"2059458","RENEW",,"2020-09-15T00:00:00.000","2020-10-07T00:00:00.000","N","2020-11-16T00:00:00.000","2022-11-15T00:00:00.000","2020-10-07T00:00:00.000","2020-10-08T00:00:00.000","AAC","2022-05-12T00:00:00.000","33","41.90984445","-87.676858513","
,  
(41.90984445023246, -87.67685851340516)"
"2846312-20220512","2846312","485763","1","SOPHIA J. TAN","CRYSTAL'S GALLERY","309 W CHICAGO AVE 2 2","CHICAGO","IL","60654","42","15","42-15","18","1010","Limited Business License","904","Retail Sales of General Merchandise","2846312","ISSUE","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","N","2022-05-12T00:00:00.000","2024-05-15T00:00:00.000","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,"41.896457755","-87.636098042","
,  
(41.8964577550414, -87.63609804227903)"
"2549049-20170801","2549049","35515","5","VF OUTDOOR, LLC","THE NORTH FACE #518","1629 N DAMEN AVE 1 1","CHICAGO","IL","60647","32","36","32-36","14","1010","Limited Business License","911","Retail Sales of Clothing / Accessories / Shoes","2549049","ISSUE","2017-07-21T00:00:00.000","2017-08-01T00:00:00.000","2017-08-01T00:00:00.000","N","2017-08-01T00:00:00.000","2019-03-15T00:00:00.000","2017-08-01T00:00:00.000","2017-08-01T00:00:00.000","AAI",,"33","41.911336758","-87.677336258","
,  
(41.911336757596004, -87.67733625777896)"
"1649036-20180516","2585348","64579","1","CYNPAT, INC","Cielo Dulce","3504 S WESTERN AVE 1","CHICAGO","IL","60609","12","6","12-6","9","1050","Public Place of Amusement","743","Provides Onsite Amusement or Entertainment","1649036","RENEW",,"2018-03-15T00:00:00.000","2018-05-18T00:00:00.000","N","2018-05-16T00:00:00.000","2020-07-15T00:00:00.000","2018-05-18T00:00:00.000","2018-05-18T00:00:00.000","AAI",,,"41.830073693","-87.68517427","
,  
(41.830073693447986, -87.68517426995787)"
"1875213-20120516","2144329","64579","1","CYNPAT, INC","Cielo Dulce","3504 S WESTERN AVE 1","CHICAGO","IL","60609","12","6","12-6","9","1475","Consumption on Premises - Incidental Activity","638","Consumption of Liquor on Premises","1875213","RENEW",,"2012-03-15T00:00:00.000","2012-05-14T00:00:00.000","N","2012-05-16T00:00:00.000","2014-05-15T00:00:00.000","2012-05-14T00:00:00.000","2012-07-31T00:00:00.000","AAI",,,"41.830073693","-87.68517427","
,  
(41.830073693447986, -87.68517426995787)"
"1964294-20220516","2838009","342154","1","M & S FOOD MARKET, INC.","M & S FOOD MARKET, INC.","5615 W MADISON ST 1","CHICAGO","IL","60644","29","16","29-16","15","1781","Tobacco","763","Retail Sale of Tobacco","1964294","RENEW",,"2022-03-15T00:00:00.000","2022-04-11T00:00:00.000","N","2022-05-16T00:00:00.000","2023-05-15T00:00:00.000","2022-04-11T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,"41.880126744","-87.765513817","
,  
(41.88012674361977, -87.7655138171091)"
"2442970-20220216","2826231","403340","1","VAN'S HAND CARWASH LLC","VAN'S HAND CAR WASH","5940 S ASHLAND AVE GROUND","CHICAGO","IL","60636","16","2","16-2","7","1010","Limited Business License","708 | 930","Miscellaneous Commercial Services | Operation of a Hand Car Wash","2442970","RENEW",,"2021-12-15T00:00:00.000","2022-05-12T00:00:00.000","N","2022-02-16T00:00:00.000","2024-02-15T00:00:00.000","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,"41.785526056","-87.664513201","
,  
(41.7855260564644, -87.66451320099907)"
"5367-20230416","2891561","3389","1","BELRICH INC","BELRICH INC","2341 N LISTER AVE","CHICAGO","IL","60614","32","34","32-34","14","1009","Manufacturing Establishments","929","Miscellaneous Manufacturing","5367","RENEW",,"2023-02-15T00:00:00.000","2023-03-07T00:00:00.000","N","2023-04-16T00:00:00.000","2025-04-15T00:00:00.000","2023-03-07T00:00:00.000","2023-05-17T00:00:00.000","AAI",,,"41.923480903","-87.676956758","
,  
(41.92348090335937, -87.67695675789038)"
"2543180-20220516","2836392","7105","2","M. K. INDUSTRIES, INC.","M K Industries, Inc.","998  FOREST EDGE DR","VERNON HILLS","IL","60061",,,,,"4404","Regulated Business License","901","Heating, Ventilation and Air Conditioning Services - Residential","2543180","RENEW",,"2022-03-15T00:00:00.000","2022-05-11T00:00:00.000","N","2022-05-16T00:00:00.000","2024-05-15T00:00:00.000","2022-05-11T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,,,
"1649036-20100516","2024044","64579","1","CYNPAT, INC","Cielo Dulce","3504 S WESTERN AVE 1","CHICAGO","IL","60609","12","6","12-6","9","1050","Public Place of Amusement","743","Provides Onsite Amusement or Entertainment","1649036","RENEW",,"2010-03-15T00:00:00.000","2010-04-26T00:00:00.000","N","2010-05-16T00:00:00.000","2012-05-15T00:00:00.000","2010-05-20T00:00:00.000","2010-05-21T00:00:00.000","AAI",,,"41.830073693","-87.68517427","
,  
(41.830073693447986, -87.68517426995787)"
"2589881-20220416","2834439","426605","1","S N J CORP.","JASMINE STUDIO","2450 W DEVON AVE 1ST B","CHICAGO","IL","60659","50","19","50-19","24","1010","Limited Business License","911","Retail Sales of Clothing / Accessories / Shoes","2589881","RENEW",,"2022-02-15T00:00:00.000","2022-05-12T00:00:00.000","N","2022-04-16T00:00:00.000","2024-04-15T00:00:00.000","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","AAI",,"43","41.997807149","-87.691928071","
,  
(41.99780714930879, -87.69192807077042)"
"1798611-20211116","2810563","311779","1","BARBIZON LIGHT OF NEW ENGLAND,INC.","BARBIZON CHICAGO","2525 N ELSTON AVE 2","CHICAGO","IL","60647","32","34","32-34","14","1010","Limited Business License",,,"1798611","RENEW",,"2021-09-15T00:00:00.000","2021-09-16T00:00:00.000","N","2021-11-16T00:00:00.000","2023-11-15T00:00:00.000","2021-09-16T00:00:00.000","2021-09-17T00:00:00.000","AAI",,,"41.927491952","-87.680787559","
,  
(41.927491951779736, -87.68078755906367)"
"2808716-20220512","2808716","478863","2","LIL BUDDY'S, INC.","LIL BUDDY'S INC","2300 S THROOP ST","CHICAGO","IL","60608","25","2","25-2","12","4405","Mobile Food License","734","Preparation and Sale of Food (ONLY) from a Mobile Food Truck (Mobile Food Preparer)","2808716","ISSUE","2021-09-07T00:00:00.000","2021-09-20T00:00:00.000","2021-09-20T00:00:00.000","N","2022-05-12T00:00:00.000","2023-10-15T00:00:00.000","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,"41.850451024","-87.658797856","
,  
(41.85045102427, -87.65879785567869)"
"1847538-20070914","1847538","89020","45","FEDEX OFFICE AND PRINT SERVICES, INC.","FEDEX OFFICE AND PRINT SVCS, INC.","2301 S DR MARTIN LUTHER KING JR DR  SOUTH BL","CHICAGO","IL","60616","4","3","4-3","1","1010","Limited Business License",,,"1847538","ISSUE","2007-09-07T00:00:00.000","2007-09-13T00:00:00.000","2007-09-14T00:00:00.000","N","2007-09-14T00:00:00.000","2009-01-15T00:00:00.000","2007-09-14T00:00:00.000","2007-09-14T00:00:00.000","AAI",,,,,
"2846237-20220512","2846237","485708","1","VICTOR BATREZ","EMPIRE CUTZ","3220 S ASHLAND AVE 1","CHICAGO","IL","60608","12","9","12-9","9","1010","Limited Business License","894","Hair Services","2846237","ISSUE","2022-05-11T00:00:00.000","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","N","2022-05-12T00:00:00.000","2024-05-15T00:00:00.000","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,"41.834853559","-87.665817901","
,  
(41.834853559096985, -87.66581790057461)"
"1334397-20050216","1567157","259083","1","DAVID M. DANIELS, SR.","D M D ELECTRICAL CONSTRUCTION LIGHTING AND MAINTENANCE CONTRACTOR","1187  WILMETTE AVE  279","WILMETTE","IL","60091",,,,,"1010","Limited Business License",,,"1334397","RENEW",,"2004-12-20T00:00:00.000","2007-06-06T00:00:00.000","N","2005-02-16T00:00:00.000","2006-02-15T00:00:00.000",,"2007-06-06T00:00:00.000","AAI",,,,,
"1334398-20050216","1567158","259083","1","DAVID M. DANIELS, SR.","D M D ELECTRICAL CONSTRUCTION LIGHTING AND MAINTENANCE CONTRACTOR","1187  WILMETTE AVE  279","WILMETTE","IL","60091",,,,,"1011","Home Repair",,,"1334398","RENEW",,"2004-12-20T00:00:00.000","2007-06-06T00:00:00.000","N","2005-02-16T00:00:00.000","2006-02-15T00:00:00.000",,"2007-06-06T00:00:00.000","AAI",,,,,
"3869-20110616","2090081","24773","1","RICARDO A LEMA","RICO'S BODY SHOP","4401 S ARCHER AVE 1ST","CHICAGO","IL","60632","12","20","12-20","8","1570","Motor Vehicle Repair: Engine/Body(Class III)",,,"3869","RENEW",,"2011-04-15T00:00:00.000","2011-06-03T00:00:00.000","N","2011-06-16T00:00:00.000","2013-06-15T00:00:00.000","2011-06-03T00:00:00.000","2011-06-06T00:00:00.000","AAC","2012-12-29T00:00:00.000","39","41.813271896","-87.705347027","
,  
(41.8132718961504, -87.70534702715801)"
"53884-20020516","1240877","64579","1","CYNPAT, INC","Cielo Dulce","3504 S WESTERN AVE 1","CHICAGO","IL","60609","12","6","12-6","9","1006","Retail Food Establishment","775","Retail Sales of Perishable Foods","53884","RENEW",,"2002-03-27T00:00:00.000","2002-04-18T00:00:00.000","N","2002-05-16T00:00:00.000","2003-05-15T00:00:00.000","2002-06-03T00:00:00.000","2002-06-04T00:00:00.000","AAI",,,"41.830073693","-87.68517427","
,  
(41.830073693447986, -87.68517426995787)"
"33334-20050816","1607290","63878","1","THE UNIVERSITY OF CHICAGO","BURTON JUDSON CAFETERIA","1005 E 60TH ST 1ST","CHICAGO","IL","60637","5","34","5-34","2","1006","Retail Food Establishment","775","Retail Sales of Perishable Foods","33334","RENEW",,"2005-06-21T00:00:00.000","2005-08-10T00:00:00.000","N","2005-08-16T00:00:00.000","2006-08-15T00:00:00.000","2005-08-10T00:00:00.000","2005-08-10T00:00:00.000","AAI",,,"41.785820543","-87.600938958","
,  
(41.78582054292253, -87.60093895755584)"
"1875213-20140516","2316540","64579","1","CYNPAT, INC","Cielo Dulce","3504 S WESTERN AVE 1","CHICAGO","IL","60609","12","6","12-6","9","1475","Consumption on Premises - Incidental Activity","638","Consumption of Liquor on Premises","1875213","RENEW",,"2014-03-15T00:00:00.000","2014-07-18T00:00:00.000","N","2014-05-16T00:00:00.000","2016-05-15T00:00:00.000","2014-07-18T00:00:00.000","2014-07-18T00:00:00.000","AAI",,,"41.830073693","-87.68517427","
,  
(41.830073693447986, -87.68517426995787)"
"2831502-20220512","2831502","483107","1","D & S MINI MART LLC","D & S MINI MART","6610 W NORTH AVE","CHICAGO","IL","60707","29","10","29-10","25","1781","Tobacco","936 | 937","Retail Sales of Tobacco Accessories | Retail Sales of Tobacco and Flavored Tobacco Products","2831502","ISSUE","2022-02-09T00:00:00.000","2022-03-08T00:00:00.000","2022-04-19T00:00:00.000","N","2022-05-12T00:00:00.000","2023-05-15T00:00:00.000","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,"41.909193383","-87.790501484","
,  
(41.9091933829476, -87.7905014840963)"
"53884-20160516","2454216","64579","1","CYNPAT, INC","Cielo Dulce","3504 S WESTERN AVE 1","CHICAGO","IL","60609","12","6","12-6","9","1006","Retail Food Establishment","775","Retail Sales of Perishable Foods","53884","RENEW",,"2016-03-15T00:00:00.000","2016-05-13T00:00:00.000","N","2016-05-16T00:00:00.000","2018-05-15T00:00:00.000","2016-05-13T00:00:00.000","2016-05-13T00:00:00.000","AAI",,,"41.830073693","-87.68517427","
,  
(41.830073693447986, -87.68517426995787)"
"1908913-20220616","2842142","38148","2","SOUTH WATER MARKET PRODUCE INC","SOUTH WATER MARKET PRODUCE, INC.","455 W 24TH ST 1 1","CHICAGO","IL","60616","11","18","11-18","9","1007","Wholesale Food Establishment","864","Wholesale Food Sales","1908913","RENEW",,"2022-04-15T00:00:00.000","2022-05-11T00:00:00.000","N","2022-06-16T00:00:00.000","2024-06-15T00:00:00.000","2022-05-11T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,"41.848951828","-87.638933773","
,  
(41.848951827656535, -87.63893377344633)"
"53884-20060216","1661693","64579","1","CYNPAT, INC","Cielo Dulce","3504 S WESTERN AVE 1","CHICAGO","IL","60609","12","6","12-6","9","1006","Retail Food Establishment","775","Retail Sales of Perishable Foods","53884","RENEW",,"2005-12-21T00:00:00.000","2006-01-23T00:00:00.000","N","2006-02-16T00:00:00.000","2007-02-15T00:00:00.000","2006-01-23T00:00:00.000","2006-01-24T00:00:00.000","AAI",,,"41.830073693","-87.68517427","
,  
(41.830073693447986, -87.68517426995787)"
"53884-20140516","2316539","64579","1","CYNPAT, INC","Cielo Dulce","3504 S WESTERN AVE 1","CHICAGO","IL","60609","12","6","12-6","9","1006","Retail Food Establishment","775","Retail Sales of Perishable Foods","53884","RENEW",,"2014-03-15T00:00:00.000","2014-07-18T00:00:00.000","N","2014-05-16T00:00:00.000","2016-05-15T00:00:00.000","2014-07-18T00:00:00.000","2014-07-18T00:00:00.000","AAI",,,"41.830073693","-87.68517427","
,  
(41.830073693447986, -87.68517426995787)"
"1477258-20050216","1569903","273322","1","ULTIMATE BUILDERS, INC.","ULTIMATE BUILDERS, INC.","600  MORSE   UNIT C","SCHAUMBURG","IL","60193",,,,,"1010","Limited Business License",,,"1477258","RENEW",,"2004-12-20T00:00:00.000","2011-06-29T00:00:00.000","N","2005-02-16T00:00:00.000","2006-02-15T00:00:00.000","2011-06-29T00:00:00.000","2011-06-30T00:00:00.000","AAI",,,,,
"2451718-20220416","2834012","404316","1","NBM DEVELOPMENT LLC","NBM DEVELOPMENT LLC","1035 N DEARBORN ST 10TH 10E","CHICAGO","IL","60610","2","4","2-4","18","4404","Regulated Business License","757","Residential Real Estate Developer (Home Based Business)","2451718","RENEW",,"2022-02-15T00:00:00.000","2022-05-11T00:00:00.000","N","2022-04-16T00:00:00.000","2024-04-15T00:00:00.000","2022-05-11T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,"41.901679149","-87.62977237","
,  
(41.90167914923734, -87.62977237044007)"
"2845960-20220512","2845960","485544","1","BIG JOE'S BBQ LLC","BIG JOE'S BBQ LLC","5515 W 80TH PL","BURBANK","IL","60459",,,,,"8345","Shared Kitchen User (Short Term)","805","Shared Kitchen User - Short Term (90 Days or Less - Not Renewable)","2845960","ISSUE","2022-05-05T00:00:00.000","2022-05-05T00:00:00.000","2022-05-05T00:00:00.000","N","2022-05-12T00:00:00.000","2022-08-15T00:00:00.000",,"2022-05-12T00:00:00.000","AAI",,,,,
"2208797-20220616","2843384","352695","1","CANARY TELEHEALTH INC.","CANARY TELEHEALTH INC.","3151 S MICHIGAN AVE 1 1","CHICAGO","IL","60616","3","53","3-53","2","4404","Regulated Business License","724","Other Home Based Businesses","2208797","RENEW",,"2022-04-15T00:00:00.000","2022-05-11T00:00:00.000","N","2022-06-16T00:00:00.000","2024-06-15T00:00:00.000","2022-05-11T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,"41.83678663","-87.623259939","
,  
(41.83678663046203, -87.6232599388145)"
"2846260-20220512","2846260","27692","2","GRACE LEAVITT LIQUORS CORP.","GRACE LEAVITT FIRE ESCAPE","2157 W GRACE ST","CHICAGO","IL","60618","47","2","47-2","19","1476","Special Event Liquor","996","Special Event Beer, Wine & Spirits","2846260","ISSUE","2022-05-11T00:00:00.000","2022-05-11T00:00:00.000","2022-05-11T00:00:00.000","N","2022-05-12T00:00:00.000","2022-11-08T00:00:00.000","2022-05-11T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,"41.950337385","-87.683366374","
,  
(41.950337385207895, -87.68336637393413)"
"2658345-20220416","2834564","457566","1","COLLEEN ROTHROCK","COLLEEN ROTHROCK","[REDACTED FOR PRIVACY]","CROWN POINT","IN","46307",,,,,"7009","Pharmaceutical Representative","990","Markets / Promotes Pharmaceuticals to Health Care Professionals and Conducts Business for More than 15 Calendar Days per Year","2658345","RENEW",,"2022-02-15T00:00:00.000","2022-05-11T00:00:00.000","N","2022-04-16T00:00:00.000","2023-04-15T00:00:00.000","2022-05-11T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,,,
"1875213-20100516","2024045","64579","1","CYNPAT, INC","Cielo Dulce","3504 S WESTERN AVE 1","CHICAGO","IL","60609","12","6","12-6","9","1475","Consumption on Premises - Incidental Activity","638","Consumption of Liquor on Premises","1875213","RENEW",,"2010-03-15T00:00:00.000","2010-04-26T00:00:00.000","N","2010-05-16T00:00:00.000","2012-05-15T00:00:00.000","2010-04-26T00:00:00.000","2010-04-27T00:00:00.000","AAI",,,"41.830073693","-87.68517427","
,  
(41.830073693447986, -87.68517426995787)"
"2595935-20220616","2844508","427531","1","RIOS COMPLETE AUTO REPAIR INC.","GRAND AUTO","4547 W GRAND AVE","CHICAGO","IL","60639","37","22","37-22","25","8340","Motor Vehicle Services License","711","Motor Vehicle Repair - Engine and Body Work","2595935","RENEW",,"2022-04-15T00:00:00.000","2022-05-11T00:00:00.000","N","2022-06-16T00:00:00.000","2024-06-15T00:00:00.000","2022-05-11T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,"41.911525233","-87.740264358","
,  
(41.91152523330641, -87.7402643583006)"
"2846327-20220512","2846327","264025","2","CRAIG WILLIAMS JR","CRAIG WILLIAMS JR","5145 N LINCOLN AVE 3RD 3 L","CHICAGO","IL","60625","40","12","40-12","20","4406","Peddler License","819","Street Performer, Moving Along the Public Way","2846327","ISSUE","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","N","2022-05-12T00:00:00.000","2023-08-15T00:00:00.000",,"2022-05-12T00:00:00.000","AAI",,,"41.975399073","-87.692172502","
,  
(41.975399073294895, -87.6921725020227)"
"53884-20040516","1418002","64579","1","CYNPAT, INC","Cielo Dulce","3504 S WESTERN AVE 1","CHICAGO","IL","60609","12","6","12-6","9","1006","Retail Food Establishment","775","Retail Sales of Perishable Foods","53884","RENEW",,"2004-03-17T00:00:00.000","2004-04-09T00:00:00.000","N","2004-05-16T00:00:00.000","2005-02-15T00:00:00.000","2004-04-13T00:00:00.000","2004-04-14T00:00:00.000","AAI",,,"41.830073693","-87.68517427","
,  
(41.830073693447986, -87.68517426995787)"
"2846298-20220512","2846298","485752","1","SHEAR FREAK STUDIOS, LLC","SHEAR FREAK STUDIO'S","5868 W LAKE ST","CHICAGO","IL","60644","29","26","29-26","15","1010","Limited Business License","894","Hair Services","2846298","ISSUE","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","N","2022-05-12T00:00:00.000","2024-05-15T00:00:00.000","2022-05-12T00:00:00.000","2022-05-12T00:00:00.000","AAI",,,"41.88804144","-87.771881964","
,  
(41.8880414400753, -87.77188196443433)"
